id,type,ans_count,cr_time,score,poster_rep
12956,2,,2015-06-06T01:49:36.657,2,15418
12957,2,,2015-06-06T01:52:36.583,4,1685
12958,1,3,2015-06-07T15:00:54.513,2,217
12959,2,,2015-06-07T16:08:18.147,4,15418
12961,1,1,2015-06-07T19:44:34.827,1,1204
12962,2,,2015-06-07T21:40:51.120,3,2549
12963,1,3,2015-06-08T02:17:57.703,3,310
12965,1,2,2015-06-08T06:30:33.077,7,70
12966,2,,2015-06-08T06:55:23.993,10,1685
12967,2,,2015-06-08T09:53:00.590,4,566
12968,2,,2015-06-08T12:19:24.347,1,310
12969,2,,2015-06-08T12:25:31.107,2,2656
12970,2,,2015-06-08T19:49:16.120,1,4303
12971,2,,2015-06-08T20:14:29.273,6,10925
12974,2,,2015-06-09T15:08:05.290,3,10925
12975,2,,2015-06-09T17:58:40.937,0,1
12976,1,1,2015-06-10T12:49:21.200,3,121
12977,1,1,2015-06-10T13:14:06.017,0,121
12978,2,,2015-06-10T14:22:25.793,5,15418
12980,1,2,2015-06-10T20:22:35.680,0,1204
12981,2,,2015-06-10T20:56:27.243,2,15418
12982,2,,2015-06-10T21:12:21.787,3,10925
12984,1,1,2015-06-11T03:11:26.783,5,933
12985,2,,2015-06-11T04:28:18.960,10,1076
12986,1,1,2015-06-11T05:36:17.317,0,107
12987,2,,2015-06-11T08:53:43.147,2,3667
12988,2,,2015-06-11T10:40:10.023,7,499
12991,1,2,2015-06-11T13:50:51.323,1,121
12992,1,4,2015-06-11T14:12:23.790,2,1204
12993,2,,2015-06-11T14:24:33.013,4,5319
12994,2,,2015-06-11T15:28:39.070,8,4303
12995,1,1,2015-06-11T18:33:25.350,1,8
12996,2,,2015-06-11T19:12:17.830,4,15418
12997,2,,2015-06-11T21:56:53.610,0,1
12998,2,,2015-06-11T22:04:23.880,0,1
12999,1,3,2015-06-11T22:09:46.730,3,595
13000,2,,2015-06-11T22:34:53.803,2,21
13001,2,,2015-06-11T22:47:02.803,2,1685
13002,2,,2015-06-11T22:54:42.610,0,21
13003,2,,2015-06-12T01:42:33.237,2,91
13004,1,0,2015-06-12T11:23:54.813,0,1
13005,2,,2015-06-12T11:49:49.700,-2,2549
13006,2,,2015-06-12T16:32:55.117,3,4303
13007,1,3,2015-06-12T17:10:56.483,0,140
13008,2,,2015-06-12T17:45:12.633,2,140
13010,1,1,2015-06-12T21:14:35.713,1,108
13011,2,,2015-06-12T21:27:21.400,3,10925
13014,1,1,2015-06-12T22:31:46.407,1,1204
13015,2,,2015-06-12T23:03:43.963,3,405
13016,2,,2015-06-12T23:49:50.300,-1,11
13017,2,,2015-06-13T00:35:25.360,1,11
13019,2,,2015-06-13T08:00:40.167,0,1685
13020,1,2,2015-06-13T16:21:13.980,0,103
13021,2,,2015-06-13T18:10:45.567,2,345
13022,2,,2015-06-13T23:42:46.830,0,101
13024,2,,2015-06-15T16:31:05.203,2,3667
13026,2,,2015-06-15T21:21:49.190,0,1
13028,2,,2015-06-16T13:32:01.953,1,11
13030,1,3,2015-06-16T14:50:53.920,5,1204
13031,2,,2015-06-16T15:14:10.223,3,10925
13032,2,,2015-06-16T15:25:22.330,1,4303
13033,2,,2015-06-16T16:14:10.520,1,2549
13034,1,2,2015-06-16T18:54:18.080,4,21
13035,2,,2015-06-16T19:10:37.557,8,10925
13037,2,,2015-06-17T14:17:51.760,2,698
13038,2,,2015-06-18T06:12:04.647,3,31
13039,2,,2015-06-18T08:03:12.627,0,254
13040,1,2,2015-06-18T15:20:30.907,6,1204
13041,1,1,2015-06-18T15:25:57.460,2,1204
13042,2,,2015-06-18T18:40:43.173,8,15418
13043,2,,2015-06-18T20:03:12.147,3,583
13045,2,,2015-06-19T04:03:25.243,4,79
13046,2,,2015-06-19T04:23:57.863,2,79
13049,1,1,2015-06-19T20:42:25.023,2,4303
13050,2,,2015-06-19T21:28:46.010,3,10925
13051,1,2,2015-06-20T08:58:26.410,1,307
13052,2,,2015-06-20T09:28:05.920,7,5124
13053,1,2,2015-06-20T14:13:30.580,1,217
13055,1,1,2015-06-20T17:52:22.613,1,201
13056,2,,2015-06-20T19:44:40.467,1,544
13057,2,,2015-06-20T19:57:11.770,4,544
13058,2,,2015-06-20T20:16:39.843,2,544
13059,1,1,2015-06-20T20:32:57.150,-2,217
13060,2,,2015-06-20T20:45:16.353,1,544
13061,1,4,2015-06-21T05:43:23.707,2,11
13062,2,,2015-06-21T09:15:51.743,1,544
13063,2,,2015-06-21T14:11:20.947,4,41
13064,2,,2015-06-21T15:13:09.580,4,10925
13065,1,1,2015-06-21T21:04:37.257,3,1204
13066,1,1,2015-06-21T21:15:30.093,-2,1204
13067,1,1,2015-06-21T21:20:51.103,2,1204
13068,2,,2015-06-21T22:35:47.600,8,1685
13069,2,,2015-06-21T23:05:53.330,3,146
13070,2,,2015-06-22T02:48:51.963,4,339
13071,2,,2015-06-22T03:00:03.690,5,339
13072,2,,2015-06-22T06:52:15.390,2,10925
13073,1,3,2015-06-22T07:28:29.557,12,5124
13074,2,,2015-06-22T08:33:05.517,14,1685
13075,1,3,2015-06-22T11:35:30.660,3,307
13076,2,,2015-06-22T11:45:09.840,7,499
13077,2,,2015-06-22T19:05:50.347,-1,1
13078,1,2,2015-06-22T19:14:51.317,5,128
13079,2,,2015-06-22T19:29:01.570,1,26
13080,2,,2015-06-22T19:42:16.363,3,1685
13081,2,,2015-06-22T19:42:48.150,4,15418
13082,1,1,2015-06-22T22:29:56.017,-3,3
13083,2,,2015-06-22T23:52:11.500,0,339
13085,1,3,2015-06-23T09:58:16.493,7,155
13086,2,,2015-06-23T10:22:12.027,8,339
13088,2,,2015-06-23T15:47:36.107,4,49
13089,1,4,2015-06-23T18:17:18.953,2,116
13090,2,,2015-06-23T19:54:45.700,-1,1
13091,2,,2015-06-23T20:14:44.243,0,26
13092,2,,2015-06-23T20:43:25.173,1,139
13093,1,3,2015-06-23T21:56:43.810,1,6139
13094,2,,2015-06-23T22:17:56.397,3,10925
13095,1,2,2015-06-23T23:16:49.117,3,6139
13096,2,,2015-06-23T23:48:19.553,5,15418
13097,1,1,2015-06-24T00:34:10.257,3,1204
13098,1,2,2015-06-24T00:56:24.897,3,1204
13099,2,,2015-06-24T01:01:06.200,1,4303
13100,2,,2015-06-24T01:02:08.097,2,15418
13101,2,,2015-06-24T09:20:11.520,5,2656
13102,2,,2015-06-24T09:22:39.027,2,162
13103,1,3,2015-06-24T09:45:03.820,1,145
13104,2,,2015-06-24T10:32:17.067,0,5124
13105,2,,2015-06-24T10:34:01.280,1,111
13106,2,,2015-06-24T10:49:43.363,0,339
13107,1,1,2015-06-24T11:41:45.430,1,8
13108,1,1,2015-06-24T11:47:51.903,1,104
13109,2,,2015-06-24T11:52:05.950,1,162
13110,1,2,2015-06-24T12:11:28.427,0,104
13111,2,,2015-06-24T15:39:22.530,0,702
13112,1,2,2015-06-24T15:49:08.570,4,145
13115,2,,2015-06-24T16:10:20.097,0,2549
13116,2,,2015-06-24T16:15:16.647,8,702
13117,2,,2015-06-24T16:19:17.360,1,2549
13118,1,1,2015-06-24T16:24:19.093,3,145
13119,2,,2015-06-24T17:08:17.010,0,2549
13120,2,,2015-06-24T17:17:48.580,4,2549
13121,2,,2015-06-24T17:43:17.037,1,36
13124,2,,2015-06-25T02:22:36.153,1,11
13125,2,,2015-06-25T03:59:06.380,1,11
13126,2,,2015-06-25T05:32:26.883,1,11
13127,1,2,2015-06-25T08:27:44.090,0,6
13128,2,,2015-06-25T12:09:22.070,1,36
13129,2,,2015-06-25T12:10:58.613,2,583
13130,1,3,2015-06-25T14:45:39.090,2,1204
13131,2,,2015-06-25T15:13:01.550,-1,1
13132,2,,2015-06-25T16:52:22.380,1,15418
13134,2,,2015-06-26T07:28:53.003,7,162
13135,2,,2015-06-26T07:46:51.047,1,162
13136,2,,2015-06-26T08:41:02.823,1,162
13137,2,,2015-06-26T11:52:07.043,1,1052
13138,2,,2015-06-26T12:03:25.100,0,1052
13139,2,,2015-06-26T12:35:33.857,2,4303
13140,2,,2015-06-26T12:48:29.987,1,4513
13141,2,,2015-06-27T09:37:39.017,0,162
13142,1,2,2015-06-27T15:50:20.017,1,108
13143,2,,2015-06-27T16:26:59.683,3,6139
13144,1,1,2015-06-27T16:46:24.200,1,1204
13145,2,,2015-06-27T18:05:36.767,2,2549
13146,2,,2015-06-28T17:43:02.077,2,31
13147,1,3,2015-06-28T17:51:39.990,1,307
13148,2,,2015-06-28T18:29:51.250,6,702
13149,1,3,2015-06-29T02:57:27.477,4,93
13150,2,,2015-06-29T04:31:57.627,7,10925
13152,1,4,2015-06-29T15:59:02.697,3,16
13153,2,,2015-06-29T17:11:22.877,5,15418
13154,2,,2015-06-29T19:21:55.263,3,4303
13155,2,,2015-06-30T04:51:55.913,0,28
13156,2,,2015-06-30T05:00:42.257,-3,28
13157,2,,2015-06-30T13:53:50.107,2,499
13158,1,3,2015-06-30T16:24:52.657,2,197
13159,2,,2015-06-30T16:31:00.113,1,702
13160,2,,2015-06-30T16:35:59.297,3,5319
13161,2,,2015-06-30T18:12:54.520,1,2549
13162,1,2,2015-07-01T02:28:25.013,1,6
13163,2,,2015-07-01T03:09:26.550,2,702
13164,1,3,2015-07-01T13:10:39.067,4,2992
13165,2,,2015-07-01T14:32:41.707,2,4303
13166,2,,2015-07-01T14:42:11.590,4,15418
13167,2,,2015-07-01T14:47:17.593,2,15418
13168,2,,2015-07-01T16:04:43.820,0,1
13170,2,,2015-07-01T22:22:59.463,0,405
13171,2,,2015-07-02T07:17:58.327,0,2744
13172,1,1,2015-07-02T13:07:17.950,2,67
13173,2,,2015-07-02T13:43:52.053,1,15418
13174,2,,2015-07-02T17:12:51.527,0,1
13175,1,3,2015-07-02T20:11:23.113,3,1204
13176,2,,2015-07-02T21:26:13.803,1,11
13177,1,1,2015-07-02T22:11:04.033,5,28
13178,2,,2015-07-03T01:13:52.573,15,317
13179,2,,2015-07-03T01:15:53.527,2,1685
13180,2,,2015-07-03T01:22:15.597,6,15418
13181,2,,2015-07-03T01:55:03.117,2,1685
13182,2,,2015-07-03T02:47:06.380,4,193
13184,1,1,2015-07-03T15:03:32.610,2,5951
13185,2,,2015-07-03T15:05:31.020,5,5951
13186,1,1,2015-07-03T16:21:57.237,0,1204
13187,2,,2015-07-03T17:16:34.660,4,345
13188,2,,2015-07-03T21:46:06.183,2,21
13189,2,,2015-07-04T04:45:49.323,-1,65
13190,2,,2015-07-04T04:51:39.610,0,65
13192,1,2,2015-07-04T11:09:43.763,3,307
13193,2,,2015-07-04T11:30:50.697,1,345
13194,2,,2015-07-04T19:19:25.873,4,10925
13195,2,,2015-07-04T19:22:02.437,1,10925
13196,1,1,2015-07-04T19:51:57.670,3,104
13197,2,,2015-07-04T20:42:12.380,7,5124
13198,1,5,2015-07-04T20:47:00.623,10,5124
13199,2,,2015-07-04T22:11:20.187,5,15418
13200,1,3,2015-07-06T02:40:23.267,5,135
13201,2,,2015-07-06T05:00:26.537,2,236
13202,2,,2015-07-06T05:22:02.233,4,236
13203,2,,2015-07-06T10:45:19.030,4,1307
13204,2,,2015-07-06T15:23:57.443,8,4303
13205,1,2,2015-07-06T21:07:24.720,1,317
13206,2,,2015-07-06T21:16:33.713,4,236
13207,2,,2015-07-06T21:35:23.870,6,10925
13208,2,,2015-07-06T21:58:24.497,1,236
13209,2,,2015-07-06T22:00:10.353,0,1
13210,2,,2015-07-06T23:53:41.830,3,2173
13211,2,,2015-07-07T02:19:27.000,4,450
13212,2,,2015-07-07T15:08:50.243,1,554
13213,1,3,2015-07-07T15:17:57.387,2,104
13214,2,,2015-07-07T15:49:19.857,2,175
13215,1,2,2015-07-07T16:34:21.020,3,221
13216,2,,2015-07-07T16:45:39.900,3,2549
13217,2,,2015-07-07T17:54:04.160,0,2549
13218,2,,2015-07-07T20:36:01.587,0,65
13219,1,4,2015-07-07T20:43:58.530,2,317
13220,2,,2015-07-07T20:50:33.047,0,2549
13221,2,,2015-07-07T20:58:26.070,1,4303
13222,2,,2015-07-07T22:25:47.660,3,1685
13224,2,,2015-07-08T16:05:23.280,0,702
13225,2,,2015-07-08T16:14:37.097,0,702
13227,2,,2015-07-09T03:55:48.457,1,11
13229,1,1,2015-07-09T15:12:50.190,3,276
13230,2,,2015-07-09T15:54:06.260,5,702
13231,1,2,2015-07-09T17:32:10.257,7,15418
13232,2,,2015-07-09T19:30:56.750,9,4303
13233,1,2,2015-07-09T22:53:09.990,4,317
13234,2,,2015-07-10T00:24:23.453,3,10925
13235,1,1,2015-07-10T02:57:56.960,7,276
13236,2,,2015-07-10T03:55:10.287,6,10925
13238,1,1,2015-07-10T09:04:31.417,3,276
13239,1,2,2015-07-10T09:44:57.137,5,127
13240,2,,2015-07-10T10:26:45.040,4,345
13241,2,,2015-07-10T10:56:42.953,6,10925
13242,1,1,2015-07-10T12:01:15.233,2,276
13243,2,,2015-07-10T12:25:44.660,2,1685
13244,1,3,2015-07-10T12:48:25.853,3,276
13245,2,,2015-07-10T13:05:19.290,3,702
13246,2,,2015-07-10T13:05:28.900,4,15418
13247,2,,2015-07-10T13:13:46.830,7,1685
13248,2,,2015-07-10T13:18:29.720,7,506
13250,1,1,2015-07-10T16:35:29.580,1,108
13252,2,,2015-07-10T16:47:46.033,1,11
13253,2,,2015-07-10T17:15:59.377,1,1685
13254,1,1,2015-07-11T03:34:01.597,1,8
13255,2,,2015-07-11T03:40:19.033,4,702
13256,1,3,2015-07-11T07:26:40.587,3,307
13257,1,2,2015-07-11T09:16:15.103,3,276
13258,2,,2015-07-11T10:08:26.943,3,236
13259,2,,2015-07-11T10:43:05.053,5,1685
13260,2,,2015-07-11T10:52:55.187,3,236
13262,1,4,2015-07-11T17:18:27.887,4,163
13263,2,,2015-07-11T17:36:34.863,2,4303
13264,2,,2015-07-11T17:44:50.493,7,4303
13265,2,,2015-07-11T18:10:43.307,6,61
13267,2,,2015-07-12T01:08:04.187,3,228
13268,2,,2015-07-12T01:11:31.610,1,228
13269,2,,2015-07-13T04:38:06.190,0,1
13270,2,,2015-07-13T04:58:46.590,2,129
13272,2,,2015-07-13T05:22:34.327,0,129
13274,1,2,2015-07-13T08:38:13.370,4,21
13275,2,,2015-07-13T16:51:59.147,7,310
13276,1,2,2015-07-13T18:00:14.907,2,332
13277,2,,2015-07-13T18:07:24.003,1,332
13278,1,1,2015-07-13T22:00:30.677,3,276
13279,2,,2015-07-13T22:39:12.667,1,129
13280,1,2,2015-07-14T00:18:30.810,2,13
13281,2,,2015-07-14T01:28:43.017,3,15418
13282,2,,2015-07-14T01:33:05.667,10,10925
13284,2,,2015-07-14T08:27:40.850,2,1685
13286,1,3,2015-07-14T15:09:06.220,2,1204
13287,2,,2015-07-14T15:34:22.867,4,4303
13288,2,,2015-07-14T19:11:04.330,3,15418
13289,2,,2015-07-14T19:37:03.453,1,506
13290,1,4,2015-07-14T22:59:13.833,8,188
13291,2,,2015-07-14T23:19:59.150,3,129
13292,2,,2015-07-15T01:38:25.623,2,15418
13293,2,,2015-07-15T04:46:41.233,-3,11
13294,1,2,2015-07-15T04:56:30.530,3,16
13295,2,,2015-07-15T07:58:33.273,3,1156
13296,2,,2015-07-15T08:33:23.980,3,289
13297,2,,2015-07-15T12:53:28.963,6,583
13298,1,2,2015-07-15T15:41:11.987,-1,104
13299,2,,2015-07-15T17:50:02.590,6,15418
13300,1,2,2015-07-15T23:53:28.503,1,2992
13301,2,,2015-07-16T01:23:27.017,6,15418
13302,2,,2015-07-16T01:46:36.560,-1,28
13303,2,,2015-07-16T02:26:03.300,0,2549
13304,1,1,2015-07-16T12:18:23.893,0,276
13305,2,,2015-07-16T12:24:26.110,2,1156
13306,2,,2015-07-16T12:57:05.947,5,2656
13307,2,,2015-07-16T14:44:18.277,3,5319
13308,1,2,2015-07-16T19:11:38.030,2,276
13309,2,,2015-07-16T19:47:40.330,3,15418
13310,2,,2015-07-16T19:50:24.767,7,1685
13312,1,1,2015-07-17T14:18:58.243,2,310
13313,2,,2015-07-17T18:11:40.247,-3,1
13314,2,,2015-07-17T19:14:35.500,5,15418
13315,1,1,2015-07-17T19:32:45.077,2,113
13316,2,,2015-07-17T19:45:56.317,4,15418
13317,1,3,2015-07-17T20:16:57.840,3,116
13318,2,,2015-07-17T20:47:01.397,1,15418
13319,2,,2015-07-17T20:57:38.700,1,10925
13320,2,,2015-07-18T06:58:51.367,2,1156
13321,2,,2015-07-18T16:44:29.927,2,129
13322,1,1,2015-07-18T20:33:12.620,1,276
13323,1,1,2015-07-18T22:34:58.153,2,310
13324,2,,2015-07-18T23:29:55.700,3,1685
13325,1,1,2015-07-19T00:37:58.373,0,1204
13326,1,1,2015-07-19T00:47:24.283,3,1204
13327,2,,2015-07-19T11:05:46.010,8,2511
13328,2,,2015-07-19T11:21:21.697,2,1156
13329,2,,2015-07-19T12:58:43.477,0,147
13330,2,,2015-07-19T16:19:24.977,1,4303
13331,2,,2015-07-19T17:55:33.177,8,15418
13332,1,2,2015-07-19T19:30:35.800,0,276
13333,2,,2015-07-19T20:22:53.723,1,15418
13334,2,,2015-07-19T21:36:20.987,1,11
13335,2,,2015-07-20T03:08:13.450,1,11
13336,2,,2015-07-20T06:16:28.260,1,2511
13337,2,,2015-07-20T10:45:37.630,-1,1
13340,1,1,2015-07-20T13:41:45.547,-5,1
13341,2,,2015-07-20T13:43:29.973,0,506
13342,2,,2015-07-20T13:44:48.337,1,576
13343,1,1,2015-07-20T16:29:58.173,5,28
13344,2,,2015-07-20T17:16:55.790,4,1685
13345,1,1,2015-07-20T22:03:26.203,3,1204
13346,2,,2015-07-20T22:24:04.163,9,1685
13347,1,1,2015-07-20T22:25:36.670,4,1204
13348,2,,2015-07-20T22:59:41.723,5,1685
13350,1,2,2015-07-22T03:01:31.473,5,15418
13351,2,,2015-07-22T03:22:10.053,7,2511
13352,2,,2015-07-22T06:40:27.647,3,1156
13354,1,4,2015-07-22T14:33:44.250,1,104
13356,2,,2015-07-22T15:35:38.167,5,1156
13357,2,,2015-07-22T16:32:22.383,2,21
13358,2,,2015-07-22T19:55:51.620,3,10925
13359,2,,2015-07-22T23:21:52.190,6,5124
13360,1,1,2015-07-22T23:46:46.777,0,106
13361,2,,2015-07-23T00:14:00.490,3,10925
13362,1,1,2015-07-23T06:52:08.423,1,276
13363,2,,2015-07-23T07:38:54.610,2,2744
13364,1,2,2015-07-23T14:37:11.793,2,1204
13365,1,1,2015-07-23T15:11:39.640,2,135
13366,2,,2015-07-23T16:33:54.657,2,15418
13367,2,,2015-07-23T16:41:42.053,3,15418
13368,1,5,2015-07-24T15:28:20.133,4,21
13369,2,,2015-07-24T16:16:17.857,1,360
13370,2,,2015-07-24T16:23:26.027,11,1685
13371,1,2,2015-07-24T17:24:11.117,2,1204
13372,2,,2015-07-24T17:40:44.213,1,360
13373,1,3,2015-07-24T21:21:35.190,5,26
13374,2,,2015-07-24T21:34:27.430,0,360
13375,2,,2015-07-25T03:59:40.647,2,10925
13376,1,2,2015-07-25T14:49:42.190,3,5124
13377,2,,2015-07-25T15:05:36.777,2,21
13378,1,1,2015-07-25T18:51:13.070,2,5124
13379,2,,2015-07-26T06:35:21.653,2,236
13380,1,2,2015-07-26T18:08:33.200,4,121
13381,2,,2015-07-26T18:57:28.237,6,360
13383,2,,2015-07-26T20:21:04.663,3,10925
13384,2,,2015-07-26T22:36:53.667,5,10925
13385,1,1,2015-07-27T01:52:37.620,1,6
13386,2,,2015-07-27T11:56:09.830,3,31
13387,2,,2015-07-27T14:14:27.553,1,499
13389,2,,2015-07-27T22:33:27.370,1,11
13391,2,,2015-07-28T12:28:15.410,1,11
13392,2,,2015-07-28T15:50:41.520,0,405
13393,2,,2015-07-28T18:08:17.930,1,145
13394,2,,2015-07-28T18:14:12.043,0,145
13396,2,,2015-07-28T18:29:12.753,0,145
13397,2,,2015-07-28T18:54:49.030,3,236
13398,1,1,2015-07-28T20:39:16.177,1,180
13399,2,,2015-07-28T20:54:36.233,5,360
13404,1,1,2015-07-30T14:45:50.723,1,1204
13405,1,2,2015-07-30T14:47:41.107,1,1204
13406,1,2,2015-07-30T14:48:09.467,2,13
13407,2,,2015-07-30T15:05:55.767,3,360
13408,2,,2015-07-30T15:16:27.490,2,360
13410,2,,2015-07-30T15:23:22.917,1,1076
13413,2,,2015-07-30T18:04:23.110,1,15418
13414,2,,2015-07-30T18:32:08.367,3,15418
13415,1,1,2015-07-30T20:07:34.763,3,2992
13416,2,,2015-07-30T21:20:26.587,5,5124
13418,1,2,2015-07-31T03:44:30.927,2,113
13419,2,,2015-07-31T04:55:01.897,4,264
13420,2,,2015-07-31T06:54:12.260,3,131
13422,2,,2015-07-31T12:33:49.687,2,1052
13423,2,,2015-07-31T17:05:49.260,1,11
13424,1,2,2015-07-31T23:25:09.860,0,5124
13425,2,,2015-08-01T05:53:53.237,2,1156
13426,1,1,2015-08-01T12:43:46.197,2,1204
13427,2,,2015-08-01T14:07:55.707,5,576
13428,1,2,2015-08-01T17:02:22.450,2,113
13429,2,,2015-08-01T18:01:43.610,1,5124
13430,1,1,2015-08-01T18:46:58.690,2,113
13431,2,,2015-08-01T19:34:38.410,6,5124
13432,2,,2015-08-02T01:21:08.657,1,11
13433,1,4,2015-08-02T06:46:38.987,2,307
13434,2,,2015-08-02T08:02:14.183,3,360
13435,2,,2015-08-02T15:14:34.973,0,4303
13436,2,,2015-08-02T19:21:41.520,1,702
13437,1,2,2015-08-02T19:24:27.077,4,38
13438,2,,2015-08-02T19:49:10.973,-2,30
13439,2,,2015-08-02T20:05:09.227,1,30
13440,2,,2015-08-03T01:09:27.703,3,388
13441,2,,2015-08-03T06:25:13.850,6,61
13442,2,,2015-08-03T11:20:50.367,0,360
13443,2,,2015-08-03T13:45:38.540,2,506
13444,1,2,2015-08-03T15:07:22.800,2,5124
13445,1,7,2015-08-03T15:09:43.777,7,36
13446,2,,2015-08-03T15:14:43.787,10,5124
13447,2,,2015-08-03T16:01:45.547,3,1156
13448,2,,2015-08-04T00:11:46.703,1,153
13449,2,,2015-08-04T00:38:46.860,3,2511
13450,2,,2015-08-04T04:11:48.140,3,91
13451,2,,2015-08-04T10:52:41.070,1,499
13452,1,1,2015-08-04T14:07:23.427,2,11
13453,2,,2015-08-04T16:09:28.730,1,495
13454,1,5,2015-08-04T21:34:47.937,5,5124
13455,2,,2015-08-04T21:55:09.437,9,4303
13456,2,,2015-08-05T00:08:09.563,2,345
13457,2,,2015-08-05T05:27:41.010,11,2511
13458,2,,2015-08-05T05:28:17.013,1,91
13460,1,1,2015-08-05T13:14:51.990,2,15418
13461,2,,2015-08-05T14:12:59.727,6,1076
13464,2,,2015-08-05T17:56:44.767,1,5319
13465,2,,2015-08-05T21:47:25.123,2,587
13466,2,,2015-08-06T19:58:30.603,1,583
13467,1,1,2015-08-07T16:46:04.837,2,210
13469,2,,2015-08-07T18:09:51.317,3,5319
13470,2,,2015-08-08T06:57:28.130,1,161
13471,1,2,2015-08-08T11:53:01.510,5,5124
13472,2,,2015-08-08T13:51:17.553,5,15418
13473,2,,2015-08-08T19:54:17.623,2,5124
13474,2,,2015-08-08T21:53:31.840,2,21
13475,1,1,2015-08-08T22:37:28.647,5,157
13476,2,,2015-08-09T00:02:24.837,10,4303
13477,1,1,2015-08-09T07:41:56.390,3,1156
13478,2,,2015-08-09T10:13:38.573,1,11
13479,2,,2015-08-09T10:49:41.943,0,161
13480,1,2,2015-08-09T11:31:26.657,1,221
13481,2,,2015-08-09T14:25:27.533,0,360
13482,2,,2015-08-09T18:26:02.193,9,4303
13483,2,,2015-08-09T21:08:26.553,3,495
13484,1,1,2015-08-10T12:16:50.073,1,221
13485,2,,2015-08-10T13:49:34.760,3,15418
13486,1,3,2015-08-10T17:21:34.203,4,6139
13487,2,,2015-08-10T19:30:23.320,4,15418
13488,2,,2015-08-10T19:33:33.317,3,86
13489,2,,2015-08-10T21:12:13.733,3,131
13490,1,1,2015-08-11T03:44:11.337,2,113
13491,2,,2015-08-11T04:12:37.737,4,10925
13492,2,,2015-08-11T14:42:26.120,0,1
13493,1,2,2015-08-11T22:31:23.560,3,1204
13494,2,,2015-08-11T22:53:50.670,6,405
13495,2,,2015-08-11T22:59:57.967,4,10925
13496,1,2,2015-08-12T01:21:36.007,3,16
13497,1,1,2015-08-12T01:49:51.780,4,193
13498,2,,2015-08-12T02:15:23.643,4,86
13499,1,3,2015-08-12T12:24:02.303,4,221
13500,2,,2015-08-12T13:28:17.310,2,487
13501,2,,2015-08-12T14:33:56.160,2,15418
13502,2,,2015-08-12T16:58:13.453,3,193
13503,2,,2015-08-12T20:58:56.617,3,15418
13504,1,2,2015-08-12T21:17:57.053,3,16
13505,2,,2015-08-12T21:31:11.803,8,10925
13506,2,,2015-08-13T07:22:06.177,2,3667
13510,1,3,2015-08-13T21:04:19.873,1,1204
13511,2,,2015-08-13T21:42:28.303,6,5124
13512,2,,2015-08-13T23:58:52.720,3,31
13513,2,,2015-08-14T01:24:44.397,4,15418
13514,2,,2015-08-14T06:56:29.640,0,11
13515,2,,2015-08-14T16:03:39.257,7,698
13516,1,2,2015-08-14T17:01:59.347,5,152
13517,2,,2015-08-14T18:12:54.947,3,360
13518,1,2,2015-08-14T20:32:19.023,2,1204
13519,2,,2015-08-14T22:25:59.783,0,24
13520,1,2,2015-08-14T23:04:03.547,2,1204
13521,1,1,2015-08-15T00:15:21.710,0,1
13522,2,,2015-08-15T02:44:08.820,5,1076
13523,2,,2015-08-15T05:47:08.213,3,10925
13524,2,,2015-08-15T06:14:55.050,5,1156
13525,1,3,2015-08-15T12:28:31.073,3,5124
13526,2,,2015-08-15T13:09:24.947,4,41
13527,2,,2015-08-15T14:47:15.207,1,161
13528,2,,2015-08-15T16:10:48.763,-1,1
13529,1,2,2015-08-15T19:34:00.083,3,775
13530,2,,2015-08-15T19:44:41.127,9,15418
13531,2,,2015-08-15T20:10:46.783,1,15418
13532,2,,2015-08-16T00:06:09.623,3,146
13534,2,,2015-08-16T05:36:24.977,4,420
13535,2,,2015-08-16T07:45:37.813,1,420
13537,1,2,2015-08-17T06:50:47.937,3,38
13539,2,,2015-08-17T07:28:58.917,5,420
13540,2,,2015-08-17T13:02:28.690,5,151
13541,2,,2015-08-17T22:26:49.650,3,61
13543,1,4,2015-08-18T11:14:20.480,4,145
13544,2,,2015-08-18T13:15:16.037,8,15418
13545,2,,2015-08-18T15:47:47.150,6,76
13546,1,2,2015-08-18T16:49:55.257,4,23
13547,2,,2015-08-18T17:20:54.473,1,111
13548,2,,2015-08-18T18:04:58.030,2,1156
13549,2,,2015-08-18T22:34:48.047,4,420
13550,2,,2015-08-19T01:15:38.693,3,46
13551,1,1,2015-08-19T05:41:24.697,2,13
13552,2,,2015-08-19T06:24:18.837,3,360
13553,1,4,2015-08-19T08:45:34.600,2,5124
13554,2,,2015-08-19T09:04:35.943,2,2328
13555,2,,2015-08-19T09:13:04.870,2,4513
13556,2,,2015-08-19T09:38:05.073,4,1156
13557,2,,2015-08-19T14:23:04.667,3,188
13558,2,,2015-08-19T19:23:52.510,0,754
13559,1,1,2015-08-19T19:28:36.553,2,197
13560,2,,2015-08-19T20:02:31.810,4,15418
13561,1,3,2015-08-20T14:01:18.567,4,5124
13562,2,,2015-08-20T14:12:54.060,7,10925
13563,1,2,2015-08-20T15:27:18.310,2,111
13564,2,,2015-08-20T15:37:27.280,4,15418
13565,2,,2015-08-20T17:42:17.773,3,188
13566,2,,2015-08-21T07:35:41.207,1,420
13567,1,4,2015-08-21T13:02:04.927,3,5124
13568,2,,2015-08-21T13:14:03.120,3,506
13569,1,1,2015-08-21T14:33:37.807,1,2549
13570,2,,2015-08-21T15:16:43.097,0,2549
13571,2,,2015-08-21T15:24:39.823,1,2549
