CreationVote,CreationPost,VoteType,PostId
2011-12-12T00:00:00.000,2011-11-25T06:00:09.230,2,582
2012-04-22T00:00:00.000,2011-11-25T06:00:09.230,2,582
2012-04-27T00:00:00.000,2011-11-25T06:00:09.230,2,582
2012-04-30T00:00:00.000,2011-11-25T06:00:09.230,2,582
2012-12-10T00:00:00.000,2011-11-25T06:00:09.230,2,582
2011-11-25T00:00:00.000,2011-11-25T06:05:04.183,2,583
2011-11-25T00:00:00.000,2011-11-25T06:05:04.183,2,583
2011-11-27T00:00:00.000,2011-11-25T06:05:04.183,2,583
2012-05-22T00:00:00.000,2011-11-25T06:05:04.183,2,583
2012-05-22T00:00:00.000,2011-11-25T06:05:04.183,2,583
2012-05-22T00:00:00.000,2011-11-25T06:05:04.183,2,583
2013-04-07T00:00:00.000,2011-11-25T06:05:04.183,2,583
2011-11-25T00:00:00.000,2011-11-25T08:52:56.297,2,590
2012-01-16T00:00:00.000,2011-11-25T08:52:56.297,2,590
2011-11-25T00:00:00.000,2011-11-25T17:25:25.193,2,596
2011-11-25T00:00:00.000,2011-11-25T17:25:25.193,2,596
2011-11-25T00:00:00.000,2011-11-25T17:25:25.193,2,596
2011-11-27T00:00:00.000,2011-11-25T17:25:25.193,2,596
2011-12-06T00:00:00.000,2011-11-25T17:25:25.193,2,596
2012-01-30T00:00:00.000,2011-11-25T17:25:25.193,2,596
2012-03-02T00:00:00.000,2011-11-25T17:25:25.193,2,596
2013-04-26T00:00:00.000,2011-11-25T17:25:25.193,2,596
2011-11-26T00:00:00.000,2011-11-26T10:58:36.327,2,609
2011-11-26T00:00:00.000,2011-11-26T10:58:36.327,2,609
2011-11-26T00:00:00.000,2011-11-26T10:58:36.327,2,609
2011-11-26T00:00:00.000,2011-11-26T10:58:36.327,2,609
2011-11-26T00:00:00.000,2011-11-26T10:58:36.327,2,609
2011-11-26T00:00:00.000,2011-11-26T10:58:36.327,2,609
2011-11-27T00:00:00.000,2011-11-26T10:58:36.327,2,609
2011-11-27T00:00:00.000,2011-11-26T10:58:36.327,2,609
2012-01-05T00:00:00.000,2011-11-26T10:58:36.327,2,609
2011-11-26T00:00:00.000,2011-11-26T11:46:45.740,2,611
2011-11-26T00:00:00.000,2011-11-26T11:46:45.740,2,611
2011-11-27T00:00:00.000,2011-11-26T11:46:45.740,2,611
2011-11-28T00:00:00.000,2011-11-26T11:46:45.740,2,611
2012-01-12T00:00:00.000,2011-11-26T11:46:45.740,2,611
2011-11-27T00:00:00.000,2011-11-27T13:13:19.550,2,626
2011-11-27T00:00:00.000,2011-11-27T13:13:19.550,2,626
2011-11-27T00:00:00.000,2011-11-27T13:13:19.550,2,626
2011-11-27T00:00:00.000,2011-11-27T13:13:19.550,2,626
2011-11-28T00:00:00.000,2011-11-27T13:13:19.550,2,626
2011-11-28T00:00:00.000,2011-11-27T13:13:19.550,2,626
2011-11-28T00:00:00.000,2011-11-27T13:13:19.550,2,626
2011-11-29T00:00:00.000,2011-11-27T13:13:19.550,2,626
2011-11-29T00:00:00.000,2011-11-27T13:13:19.550,2,626
2012-01-01T00:00:00.000,2011-11-27T13:13:19.550,2,626
2012-01-02T00:00:00.000,2011-11-27T13:13:19.550,2,626
2012-06-07T00:00:00.000,2011-11-27T13:13:19.550,2,626
2015-09-03T00:00:00.000,2011-11-27T13:13:19.550,2,626
2011-11-27T00:00:00.000,2011-11-27T14:43:21.880,2,629
2011-11-28T00:00:00.000,2011-11-27T14:43:21.880,2,629
2011-11-28T00:00:00.000,2011-11-27T14:43:21.880,2,629
2011-11-28T00:00:00.000,2011-11-27T14:43:21.880,2,629
2011-11-28T00:00:00.000,2011-11-27T14:43:21.880,2,629
2011-12-01T00:00:00.000,2011-11-27T14:43:21.880,2,629
2011-12-12T00:00:00.000,2011-11-27T14:43:21.880,2,629
2011-11-27T00:00:00.000,2011-11-27T18:44:58.227,2,631
2011-11-27T00:00:00.000,2011-11-27T18:44:58.227,2,631
2011-11-27T00:00:00.000,2011-11-27T18:44:58.227,2,631
2011-11-28T00:00:00.000,2011-11-27T18:44:58.227,2,631
2012-01-22T00:00:00.000,2011-11-27T18:44:58.227,2,631
2011-11-27T00:00:00.000,2011-11-27T20:34:32.280,2,633
2011-11-27T00:00:00.000,2011-11-27T20:34:32.280,2,633
2011-11-27T00:00:00.000,2011-11-27T20:34:32.280,2,633
2011-11-27T00:00:00.000,2011-11-27T20:34:32.280,2,633
2011-11-28T00:00:00.000,2011-11-27T20:34:32.280,2,633
2011-11-28T00:00:00.000,2011-11-27T20:34:32.280,2,633
2011-11-28T00:00:00.000,2011-11-27T20:34:32.280,2,633
2011-11-28T00:00:00.000,2011-11-27T20:34:32.280,2,633
2012-01-22T00:00:00.000,2011-11-27T20:34:32.280,2,633
2013-05-24T00:00:00.000,2011-11-27T20:34:32.280,2,633
2014-05-29T00:00:00.000,2011-11-27T20:34:32.280,2,633
2011-11-28T00:00:00.000,2011-11-28T03:43:31.430,2,638
2011-11-28T00:00:00.000,2011-11-28T03:43:31.430,2,638
2011-11-28T00:00:00.000,2011-11-28T03:43:31.430,2,638
2011-11-28T00:00:00.000,2011-11-28T03:43:31.430,2,638
2011-11-28T00:00:00.000,2011-11-28T03:43:31.430,2,638
2011-11-28T00:00:00.000,2011-11-28T03:43:31.430,2,638
2011-11-29T00:00:00.000,2011-11-28T03:43:31.430,2,638
2011-12-02T00:00:00.000,2011-11-28T03:43:31.430,2,638
2011-12-04T00:00:00.000,2011-11-28T03:43:31.430,2,638
2012-01-26T00:00:00.000,2011-11-28T03:43:31.430,2,638
2011-11-28T00:00:00.000,2011-11-28T15:07:49.730,2,643
2011-11-28T00:00:00.000,2011-11-28T15:07:49.730,2,643
2011-11-28T00:00:00.000,2011-11-28T15:07:49.730,2,643
2011-11-28T00:00:00.000,2011-11-28T15:07:49.730,2,643
2011-11-28T00:00:00.000,2011-11-28T15:07:49.730,2,643
2011-11-28T00:00:00.000,2011-11-28T15:07:49.730,2,643
2011-11-28T00:00:00.000,2011-11-28T15:07:49.730,2,643
2011-11-28T00:00:00.000,2011-11-28T15:07:49.730,2,643
2011-11-29T00:00:00.000,2011-11-28T15:07:49.730,2,643
2011-11-29T00:00:00.000,2011-11-28T15:07:49.730,2,643
2011-11-30T00:00:00.000,2011-11-28T15:07:49.730,2,643
2011-12-04T00:00:00.000,2011-11-28T15:07:49.730,2,643
2011-12-04T00:00:00.000,2011-11-28T15:07:49.730,2,643
2011-12-13T00:00:00.000,2011-11-28T15:07:49.730,2,643
2013-02-10T00:00:00.000,2011-11-28T15:07:49.730,2,643
2011-11-28T00:00:00.000,2011-11-28T16:10:15.410,2,646
2011-11-28T00:00:00.000,2011-11-28T16:10:15.410,2,646
2012-01-16T00:00:00.000,2011-11-28T16:10:15.410,2,646
2014-05-23T00:00:00.000,2011-11-28T16:10:15.410,2,646
2014-10-31T00:00:00.000,2011-11-28T16:10:15.410,2,646
2011-11-28T00:00:00.000,2011-11-28T21:12:30.887,2,652
2011-11-28T00:00:00.000,2011-11-28T21:12:30.887,2,652
2011-11-28T00:00:00.000,2011-11-28T21:12:30.887,2,652
2011-11-28T00:00:00.000,2011-11-28T21:12:30.887,2,652
2011-11-29T00:00:00.000,2011-11-28T21:12:30.887,2,652
2011-11-29T00:00:00.000,2011-11-28T21:12:30.887,2,652
2011-11-29T00:00:00.000,2011-11-28T21:12:30.887,2,652
2011-11-29T00:00:00.000,2011-11-28T21:12:30.887,2,652
2011-11-29T00:00:00.000,2011-11-28T21:12:30.887,2,652
2011-11-30T00:00:00.000,2011-11-28T21:12:30.887,2,652
2011-12-09T00:00:00.000,2011-11-28T21:12:30.887,2,652
2011-12-31T00:00:00.000,2011-11-28T21:12:30.887,2,652
2011-12-31T00:00:00.000,2011-11-28T21:12:30.887,2,652
2012-09-07T00:00:00.000,2011-11-28T21:12:30.887,2,652
2014-01-04T00:00:00.000,2011-11-28T21:12:30.887,2,652
2015-04-21T00:00:00.000,2011-11-28T21:12:30.887,2,652
2015-06-09T00:00:00.000,2011-11-28T21:12:30.887,2,652
2015-06-10T00:00:00.000,2011-11-28T21:12:30.887,2,652
2015-07-19T00:00:00.000,2011-11-28T21:12:30.887,2,652
2011-11-29T00:00:00.000,2011-11-29T02:11:27.433,2,655
2011-11-29T00:00:00.000,2011-11-29T02:11:27.433,2,655
2011-11-29T00:00:00.000,2011-11-29T02:11:27.433,2,655
2011-11-30T00:00:00.000,2011-11-29T02:11:27.433,2,655
2011-12-08T00:00:00.000,2011-11-29T02:11:27.433,2,655
2012-01-30T00:00:00.000,2011-11-29T02:11:27.433,2,655
2014-12-16T00:00:00.000,2011-11-29T02:11:27.433,2,655
2011-11-29T00:00:00.000,2011-11-29T18:15:38.940,2,661
2011-11-29T00:00:00.000,2011-11-29T18:15:38.940,2,661
2011-11-29T00:00:00.000,2011-11-29T18:15:38.940,2,661
2011-11-29T00:00:00.000,2011-11-29T18:15:38.940,2,661
2011-11-30T00:00:00.000,2011-11-29T18:15:38.940,2,661
2011-12-02T00:00:00.000,2011-11-29T18:15:38.940,2,661
2011-12-04T00:00:00.000,2011-11-29T18:15:38.940,2,661
2012-08-03T00:00:00.000,2011-11-29T18:15:38.940,2,661
2014-03-05T00:00:00.000,2011-11-29T18:15:38.940,2,661
2015-08-17T00:00:00.000,2011-11-29T18:15:38.940,2,661
2011-11-29T00:00:00.000,2011-11-29T18:20:16.263,2,662
2011-11-29T00:00:00.000,2011-11-29T18:20:16.263,2,662
2011-11-30T00:00:00.000,2011-11-29T18:20:16.263,2,662
2011-11-30T00:00:00.000,2011-11-29T18:20:16.263,2,662
2011-12-04T00:00:00.000,2011-11-29T18:20:16.263,2,662
2011-12-05T00:00:00.000,2011-11-29T18:20:16.263,2,662
2011-11-29T00:00:00.000,2011-11-29T18:46:15.447,2,664
2011-11-29T00:00:00.000,2011-11-29T18:46:15.447,2,664
2011-11-29T00:00:00.000,2011-11-29T18:46:15.447,2,664
2011-12-02T00:00:00.000,2011-11-29T18:46:15.447,2,664
2013-07-04T00:00:00.000,2011-11-29T18:46:15.447,2,664
2011-12-02T00:00:00.000,2011-11-29T23:43:27.160,2,667
2011-12-04T00:00:00.000,2011-11-29T23:43:27.160,2,667
2011-11-30T00:00:00.000,2011-11-30T03:04:20.813,2,670
2011-11-30T00:00:00.000,2011-11-30T03:04:20.813,3,670
2011-12-02T00:00:00.000,2011-11-30T03:04:20.813,2,670
2011-12-02T00:00:00.000,2011-11-30T03:04:20.813,2,670
2011-12-02T00:00:00.000,2011-11-30T03:04:20.813,2,670
2012-03-09T00:00:00.000,2011-11-30T03:04:20.813,2,670
2013-08-20T00:00:00.000,2011-11-30T03:04:20.813,2,670
2011-11-30T00:00:00.000,2011-11-30T03:06:59.503,2,671
2011-11-30T00:00:00.000,2011-11-30T03:06:59.503,2,671
2011-12-01T00:00:00.000,2011-11-30T03:06:59.503,2,671
2011-12-01T00:00:00.000,2011-11-30T03:06:59.503,2,671
2011-12-01T00:00:00.000,2011-11-30T03:06:59.503,2,671
2011-12-02T00:00:00.000,2011-11-30T03:06:59.503,2,671
2012-01-22T00:00:00.000,2011-11-30T03:06:59.503,2,671
2012-04-04T00:00:00.000,2011-11-30T03:06:59.503,2,671
2014-07-28T00:00:00.000,2011-11-30T03:06:59.503,2,671
2011-11-30T00:00:00.000,2011-11-30T03:10:39.893,2,672
2011-12-02T00:00:00.000,2011-11-30T03:10:39.893,2,672
2011-12-02T00:00:00.000,2011-11-30T03:10:39.893,2,672
2011-12-03T00:00:00.000,2011-11-30T03:10:39.893,2,672
2011-12-03T00:00:00.000,2011-11-30T03:10:39.893,2,672
2011-12-05T00:00:00.000,2011-11-30T03:10:39.893,2,672
2011-11-30T00:00:00.000,2011-11-30T03:15:56.407,2,673
2011-11-30T00:00:00.000,2011-11-30T03:15:56.407,2,673
2012-03-09T00:00:00.000,2011-11-30T03:15:56.407,2,673
2011-11-30T00:00:00.000,2011-11-30T03:38:12.183,2,675
2011-11-30T00:00:00.000,2011-11-30T03:38:12.183,2,675
2011-12-01T00:00:00.000,2011-11-30T03:38:12.183,2,675
2012-01-17T00:00:00.000,2011-11-30T03:38:12.183,2,675
2012-04-21T00:00:00.000,2011-11-30T03:38:12.183,2,675
2014-10-02T00:00:00.000,2011-11-30T03:38:12.183,2,675
2014-11-20T00:00:00.000,2011-11-30T03:38:12.183,2,675
2011-12-02T00:00:00.000,2011-11-30T05:46:04.737,2,680
2011-12-03T00:00:00.000,2011-11-30T05:46:04.737,2,680
2011-12-27T00:00:00.000,2011-11-30T05:46:04.737,2,680
2013-11-12T00:00:00.000,2011-11-30T05:46:04.737,2,680
2014-07-17T00:00:00.000,2011-11-30T05:46:04.737,2,680
2015-08-28T00:00:00.000,2011-11-30T05:46:04.737,2,680
2015-10-29T00:00:00.000,2011-11-30T05:46:04.737,2,680
2011-11-30T00:00:00.000,2011-11-30T14:27:46.713,2,686
2011-11-30T00:00:00.000,2011-11-30T14:27:46.713,2,686
2011-11-30T00:00:00.000,2011-11-30T14:27:46.713,2,686
2012-01-04T00:00:00.000,2011-11-30T14:27:46.713,2,686
2011-11-30T00:00:00.000,2011-11-30T15:13:59.850,2,692
2011-11-30T00:00:00.000,2011-11-30T15:13:59.850,2,692
2011-12-01T00:00:00.000,2011-11-30T15:13:59.850,2,692
2011-12-02T00:00:00.000,2011-11-30T15:13:59.850,2,692
2012-01-05T00:00:00.000,2011-11-30T15:13:59.850,2,692
2011-11-30T00:00:00.000,2011-11-30T15:30:22.093,2,694
2011-11-30T00:00:00.000,2011-11-30T15:30:22.093,2,694
2011-11-30T00:00:00.000,2011-11-30T15:30:22.093,2,694
2011-11-30T00:00:00.000,2011-11-30T15:30:22.093,2,694
2011-11-30T00:00:00.000,2011-11-30T15:30:22.093,2,694
2011-11-30T00:00:00.000,2011-11-30T15:30:22.093,2,694
2011-12-01T00:00:00.000,2011-11-30T15:30:22.093,2,694
2011-12-01T00:00:00.000,2011-11-30T15:30:22.093,2,694
2011-12-04T00:00:00.000,2011-11-30T15:30:22.093,2,694
2011-12-06T00:00:00.000,2011-11-30T15:30:22.093,2,694
2012-01-03T00:00:00.000,2011-11-30T15:30:22.093,2,694
2012-06-04T00:00:00.000,2011-11-30T15:30:22.093,2,694
2013-07-30T00:00:00.000,2011-11-30T15:30:22.093,2,694
2014-01-04T00:00:00.000,2011-11-30T15:30:22.093,2,694
2014-02-02T00:00:00.000,2011-11-30T15:30:22.093,2,694
2014-05-03T00:00:00.000,2011-11-30T15:30:22.093,2,694
2015-11-28T00:00:00.000,2011-11-30T15:30:22.093,2,694
2011-11-30T00:00:00.000,2011-11-30T17:02:20.833,2,697
2011-11-30T00:00:00.000,2011-11-30T17:02:20.833,2,697
2011-11-30T00:00:00.000,2011-11-30T17:02:20.833,2,697
2011-11-30T00:00:00.000,2011-11-30T17:02:20.833,2,697
2011-11-30T00:00:00.000,2011-11-30T17:02:20.833,2,697
2011-12-01T00:00:00.000,2011-11-30T17:02:20.833,2,697
2011-12-04T00:00:00.000,2011-11-30T17:02:20.833,2,697
2011-12-05T00:00:00.000,2011-11-30T17:02:20.833,2,697
2011-12-05T00:00:00.000,2011-11-30T17:02:20.833,2,697
2012-01-04T00:00:00.000,2011-11-30T17:02:20.833,2,697
2014-02-23T00:00:00.000,2011-11-30T17:02:20.833,2,697
2011-12-01T00:00:00.000,2011-11-30T17:49:15.713,2,698
2011-12-01T00:00:00.000,2011-11-30T17:49:15.713,2,698
2011-12-01T00:00:00.000,2011-11-30T17:49:15.713,2,698
2011-12-14T00:00:00.000,2011-11-30T17:49:15.713,2,698
2012-02-08T00:00:00.000,2011-11-30T17:49:15.713,2,698
2011-12-01T00:00:00.000,2011-11-30T20:40:35.680,2,704
2011-12-02T00:00:00.000,2011-11-30T20:40:35.680,2,704
2012-01-23T00:00:00.000,2011-11-30T20:40:35.680,2,704
2012-07-03T00:00:00.000,2011-11-30T20:40:35.680,2,704
2015-02-19T00:00:00.000,2011-11-30T20:40:35.680,2,704
2015-04-27T00:00:00.000,2011-11-30T20:40:35.680,2,704
2011-11-30T00:00:00.000,2011-11-30T22:16:07.753,2,706
2011-12-01T00:00:00.000,2011-11-30T22:16:07.753,2,706
2011-12-01T00:00:00.000,2011-11-30T22:16:07.753,2,706
2011-12-01T00:00:00.000,2011-11-30T22:16:07.753,2,706
2011-12-01T00:00:00.000,2011-11-30T22:16:07.753,2,706
2011-12-01T00:00:00.000,2011-11-30T22:16:07.753,2,706
2011-12-03T00:00:00.000,2011-11-30T22:16:07.753,2,706
2012-01-02T00:00:00.000,2011-11-30T22:16:07.753,2,706
2012-01-04T00:00:00.000,2011-11-30T22:16:07.753,2,706
2011-12-01T00:00:00.000,2011-12-01T00:00:36.783,2,709
2011-12-01T00:00:00.000,2011-12-01T00:00:36.783,2,709
2011-12-02T00:00:00.000,2011-12-01T00:00:36.783,2,709
2011-12-06T00:00:00.000,2011-12-01T00:00:36.783,2,709
2012-01-11T00:00:00.000,2011-12-01T00:00:36.783,2,709
2012-01-11T00:00:00.000,2011-12-01T00:00:36.783,2,709
2011-12-01T00:00:00.000,2011-12-01T18:58:14.667,2,719
2011-12-01T00:00:00.000,2011-12-01T18:58:14.667,2,719
2011-12-01T00:00:00.000,2011-12-01T18:58:14.667,2,719
2011-12-01T00:00:00.000,2011-12-01T18:58:14.667,2,719
2011-12-03T00:00:00.000,2011-12-01T18:58:14.667,2,719
2012-02-29T00:00:00.000,2011-12-01T18:58:14.667,2,719
2011-12-01T00:00:00.000,2011-12-01T19:41:26.343,2,722
2011-12-01T00:00:00.000,2011-12-01T19:41:26.343,2,722
2011-12-01T00:00:00.000,2011-12-01T19:41:26.343,2,722
2011-12-02T00:00:00.000,2011-12-01T19:41:26.343,2,722
2012-01-23T00:00:00.000,2011-12-01T19:41:26.343,2,722
2015-03-11T00:00:00.000,2011-12-01T19:41:26.343,2,722
2015-07-11T00:00:00.000,2011-12-01T19:41:26.343,2,722
2011-12-02T00:00:00.000,2011-12-01T23:47:13.057,2,727
2011-12-02T00:00:00.000,2011-12-01T23:47:13.057,2,727
2011-12-02T00:00:00.000,2011-12-01T23:47:13.057,2,727
2014-06-10T00:00:00.000,2011-12-01T23:47:13.057,2,727
2011-12-03T00:00:00.000,2011-12-03T07:25:08.043,2,737
2011-12-03T00:00:00.000,2011-12-03T07:25:08.043,2,737
2011-12-03T00:00:00.000,2011-12-03T07:25:08.043,2,737
2011-12-03T00:00:00.000,2011-12-03T07:25:08.043,2,737
2011-12-03T00:00:00.000,2011-12-03T07:25:08.043,2,737
2011-12-03T00:00:00.000,2011-12-03T07:25:08.043,2,737
2011-12-03T00:00:00.000,2011-12-03T07:25:08.043,2,737
2011-12-04T00:00:00.000,2011-12-03T07:25:08.043,2,737
2012-01-03T00:00:00.000,2011-12-03T07:25:08.043,2,737
2013-02-10T00:00:00.000,2011-12-03T07:25:08.043,2,737
2013-02-12T00:00:00.000,2011-12-03T07:25:08.043,2,737
2013-04-08T00:00:00.000,2011-12-03T07:25:08.043,2,737
2014-10-23T00:00:00.000,2011-12-03T07:25:08.043,2,737
2015-07-31T00:00:00.000,2011-12-03T07:25:08.043,2,737
2011-12-03T00:00:00.000,2011-12-03T07:47:31.777,2,738
2012-02-28T00:00:00.000,2011-12-03T07:47:31.777,2,738
2011-12-03T00:00:00.000,2011-12-03T08:29:39.667,2,742
2011-12-05T00:00:00.000,2011-12-03T08:29:39.667,2,742
2011-12-05T00:00:00.000,2011-12-03T08:29:39.667,2,742
2012-01-17T00:00:00.000,2011-12-03T08:29:39.667,2,742
2011-12-03T00:00:00.000,2011-12-03T19:06:35.040,2,744
2011-12-05T00:00:00.000,2011-12-03T19:06:35.040,2,744
2012-01-30T00:00:00.000,2011-12-03T19:06:35.040,2,744
2011-12-03T00:00:00.000,2011-12-03T19:16:03.940,2,745
2011-12-03T00:00:00.000,2011-12-03T19:16:03.940,2,745
2011-12-04T00:00:00.000,2011-12-03T19:16:03.940,2,745
2011-12-04T00:00:00.000,2011-12-03T19:16:03.940,2,745
2011-12-04T00:00:00.000,2011-12-03T19:16:03.940,2,745
2011-12-10T00:00:00.000,2011-12-03T19:16:03.940,2,745
2012-06-11T00:00:00.000,2011-12-03T19:16:03.940,2,745
2011-12-03T00:00:00.000,2011-12-03T19:23:25.437,2,746
2011-12-04T00:00:00.000,2011-12-03T19:23:25.437,2,746
2012-02-29T00:00:00.000,2011-12-03T19:23:25.437,2,746
2011-12-04T00:00:00.000,2011-12-04T03:34:15.233,2,749
2011-12-04T00:00:00.000,2011-12-04T03:34:15.233,2,749
2011-12-04T00:00:00.000,2011-12-04T03:34:15.233,2,749
2011-12-04T00:00:00.000,2011-12-04T03:34:15.233,2,749
2011-12-05T00:00:00.000,2011-12-04T03:34:15.233,2,749
2012-01-04T00:00:00.000,2011-12-04T03:34:15.233,2,749
2011-12-05T00:00:00.000,2011-12-05T16:16:25.593,2,764
2011-12-05T00:00:00.000,2011-12-05T16:16:25.593,2,764
2011-12-05T00:00:00.000,2011-12-05T16:16:25.593,2,764
2011-12-05T00:00:00.000,2011-12-05T16:16:25.593,2,764
2011-12-05T00:00:00.000,2011-12-05T16:16:25.593,2,764
2011-12-05T00:00:00.000,2011-12-05T16:16:25.593,2,764
2012-01-04T00:00:00.000,2011-12-05T16:16:25.593,2,764
2011-12-05T00:00:00.000,2011-12-05T16:33:14.200,2,767
2011-12-05T00:00:00.000,2011-12-05T16:33:14.200,2,767
2011-12-05T00:00:00.000,2011-12-05T16:33:14.200,2,767
2011-12-05T00:00:00.000,2011-12-05T16:33:14.200,2,767
2011-12-06T00:00:00.000,2011-12-05T16:33:14.200,2,767
2011-12-06T00:00:00.000,2011-12-05T16:33:14.200,2,767
2011-12-06T00:00:00.000,2011-12-05T16:33:14.200,2,767
2012-08-23T00:00:00.000,2011-12-05T16:33:14.200,2,767
2014-11-17T00:00:00.000,2011-12-05T16:33:14.200,2,767
2015-06-05T00:00:00.000,2011-12-05T16:33:14.200,2,767
2011-12-05T00:00:00.000,2011-12-05T16:40:48.290,2,768
2011-12-05T00:00:00.000,2011-12-05T16:40:48.290,2,768
2011-12-05T00:00:00.000,2011-12-05T16:40:48.290,3,768
2011-12-05T00:00:00.000,2011-12-05T16:40:48.290,3,768
2011-12-05T00:00:00.000,2011-12-05T16:40:48.290,3,768
2011-12-05T00:00:00.000,2011-12-05T16:40:48.290,3,768
2012-01-03T00:00:00.000,2011-12-05T16:40:48.290,3,768
2012-11-24T00:00:00.000,2011-12-05T16:40:48.290,3,768
2015-03-06T00:00:00.000,2011-12-05T16:40:48.290,2,768
2011-12-05T00:00:00.000,2011-12-05T16:49:31.547,2,769
2011-12-05T00:00:00.000,2011-12-05T16:49:31.547,2,769
2011-12-05T00:00:00.000,2011-12-05T16:49:31.547,2,769
2011-12-05T00:00:00.000,2011-12-05T16:49:31.547,2,769
2011-12-05T00:00:00.000,2011-12-05T16:49:31.547,2,769
2011-12-06T00:00:00.000,2011-12-05T16:49:31.547,2,769
2011-12-06T00:00:00.000,2011-12-05T16:49:31.547,2,769
2012-01-23T00:00:00.000,2011-12-05T16:49:31.547,2,769
2014-02-18T00:00:00.000,2011-12-05T16:49:31.547,2,769
2015-08-17T00:00:00.000,2011-12-05T16:49:31.547,2,769
2011-12-05T00:00:00.000,2011-12-05T17:43:04.783,2,775
2011-12-05T00:00:00.000,2011-12-05T17:43:04.783,2,775
2011-12-05T00:00:00.000,2011-12-05T17:43:04.783,2,775
2011-12-05T00:00:00.000,2011-12-05T17:43:04.783,2,775
2011-12-05T00:00:00.000,2011-12-05T17:43:04.783,2,775
2011-12-05T00:00:00.000,2011-12-05T17:43:04.783,2,775
2011-12-06T00:00:00.000,2011-12-05T17:43:04.783,2,775
2012-01-26T00:00:00.000,2011-12-05T17:43:04.783,2,775
2014-05-29T00:00:00.000,2011-12-05T17:43:04.783,2,775
2015-04-21T00:00:00.000,2011-12-05T17:43:04.783,2,775
2011-12-05T00:00:00.000,2011-12-05T21:59:19.187,2,781
2011-12-05T00:00:00.000,2011-12-05T22:10:44.180,2,782
2011-12-05T00:00:00.000,2011-12-05T22:10:44.180,2,782
2011-12-05T00:00:00.000,2011-12-05T22:10:44.180,2,782
2011-12-06T00:00:00.000,2011-12-05T22:10:44.180,2,782
2011-12-06T00:00:00.000,2011-12-05T22:10:44.180,2,782
2012-03-09T00:00:00.000,2011-12-05T22:10:44.180,2,782
2013-05-22T00:00:00.000,2011-12-05T22:10:44.180,2,782
2011-12-06T00:00:00.000,2011-12-06T15:14:30.373,2,787
2011-12-06T00:00:00.000,2011-12-06T15:14:30.373,2,787
2011-12-06T00:00:00.000,2011-12-06T15:14:30.373,2,787
2011-12-06T00:00:00.000,2011-12-06T15:14:30.373,2,787
2011-12-06T00:00:00.000,2011-12-06T15:14:30.373,2,787
2011-12-06T00:00:00.000,2011-12-06T15:14:30.373,2,787
2011-12-06T00:00:00.000,2011-12-06T15:14:30.373,2,787
2012-01-05T00:00:00.000,2011-12-06T15:14:30.373,2,787
2012-03-02T00:00:00.000,2011-12-06T15:14:30.373,2,787
2012-10-02T00:00:00.000,2011-12-06T15:14:30.373,2,787
2014-02-23T00:00:00.000,2011-12-06T15:14:30.373,2,787
2011-12-06T00:00:00.000,2011-12-06T21:23:42.070,2,789
2011-12-07T00:00:00.000,2011-12-06T21:23:42.070,2,789
2011-12-07T00:00:00.000,2011-12-06T21:23:42.070,2,789
2011-12-11T00:00:00.000,2011-12-06T21:23:42.070,2,789
2011-12-06T00:00:00.000,2011-12-06T22:20:07.807,2,793
2011-12-06T00:00:00.000,2011-12-06T22:20:07.807,2,793
2011-12-06T00:00:00.000,2011-12-06T22:20:07.807,2,793
2011-12-06T00:00:00.000,2011-12-06T22:20:07.807,2,793
2011-12-07T00:00:00.000,2011-12-06T22:20:07.807,2,793
2011-12-07T00:00:00.000,2011-12-06T22:20:07.807,2,793
2011-12-07T00:00:00.000,2011-12-06T22:20:07.807,2,793
2011-12-07T00:00:00.000,2011-12-06T22:20:07.807,2,793
2011-12-07T00:00:00.000,2011-12-06T22:20:07.807,2,793
2011-12-07T00:00:00.000,2011-12-06T22:20:07.807,2,793
2011-12-08T00:00:00.000,2011-12-06T22:20:07.807,2,793
2011-12-11T00:00:00.000,2011-12-06T22:20:07.807,2,793
2011-12-12T00:00:00.000,2011-12-06T22:20:07.807,2,793
2014-05-28T00:00:00.000,2011-12-06T22:20:07.807,2,793
2014-05-29T00:00:00.000,2011-12-06T22:20:07.807,2,793
2014-12-13T00:00:00.000,2011-12-06T22:20:07.807,2,793
2015-01-23T00:00:00.000,2011-12-06T22:20:07.807,2,793
2011-12-07T00:00:00.000,2011-12-07T00:09:30.487,2,798
2011-12-07T00:00:00.000,2011-12-07T00:09:30.487,2,798
2011-12-07T00:00:00.000,2011-12-07T00:09:30.487,2,798
2011-12-07T00:00:00.000,2011-12-07T00:09:30.487,2,798
2011-12-07T00:00:00.000,2011-12-07T00:09:30.487,2,798
2011-12-07T00:00:00.000,2011-12-07T00:09:30.487,2,798
2011-12-07T00:00:00.000,2011-12-07T00:09:30.487,2,798
2011-12-07T00:00:00.000,2011-12-07T00:09:30.487,2,798
2011-12-07T00:00:00.000,2011-12-07T00:09:30.487,2,798
2011-12-10T00:00:00.000,2011-12-07T00:09:30.487,2,798
2011-12-10T00:00:00.000,2011-12-07T00:09:30.487,2,798
2012-01-04T00:00:00.000,2011-12-07T00:09:30.487,2,798
2012-01-05T00:00:00.000,2011-12-07T00:09:30.487,2,798
2012-02-09T00:00:00.000,2011-12-07T00:09:30.487,2,798
2012-03-02T00:00:00.000,2011-12-07T00:09:30.487,2,798
2012-04-25T00:00:00.000,2011-12-07T00:09:30.487,2,798
