,index,AnsRank,Votes,Age_vot,ReScore,Norm_Pos,Norm_Pos_2,Norm_DRank
10424,4581,2,0.0,8,-0.666666666667,-0.666666666667,0.0,-0.333333333333
10425,4582,1,0.0,16,0.05,-0.333333333333,-0.111111111111,-0.666666666667
10426,4582,2,0.0,16,-0.75,-0.666666666667,0.0,-0.333333333333
10427,4583,1,0.0,171,0.0,-0.333333333333,-0.111111111111,-0.666666666667
10428,4583,2,1.0,171,-0.133333333333,-0.666666666667,0.0,-0.333333333333
10429,4584,1,0.0,172,0.133333333333,-0.333333333333,0.111111111111,-0.666666666667
10430,4584,2,2.0,172,0.166666666666,0.333333333333,0.111111111111,-0.333333333333
10431,4585,1,0.0,416,0.833333333333,0.0,0.0,-0.75
10432,4585,2,0.0,416,0.8,0.0,0.0,-0.5
10433,4585,3,0.0,416,0.666666666667,0.0,0.0,-0.25
10434,4586,1,0.0,417,0.133333333333,-0.5,0.0,-0.75
10435,4586,2,1.0,417,-0.666666666667,-0.75,0.1875,-0.5
10436,4586,3,2.0,417,0.208333333333,0.25,0.1875,-0.25
10437,4587,1,0.0,419,0.133333333333,-0.5,0.0,-0.75
10438,4587,2,1.0,419,0.233333333333,0.0,0.0,-0.5
10439,4587,3,0.0,419,-0.666666666667,-0.5,0.0,-0.25
10440,4588,1,0.0,424,0.9,0.0,0.0,-0.8
10441,4588,2,0.0,424,0.0,-0.4,0.16,-0.6
10442,4588,3,0.0,424,0.8,0.2,0.04,-0.4
10443,4588,4,0.0,424,0.666666666667,0.2,0.04,-0.2
10448,4593,1,0.0,4,0.0,0.0,0.0,-0.666666666667
10449,4593,2,0.0,4,0.0,0.0,0.0,-0.333333333333
10450,4594,1,0.0,5,0.0,-0.25,0.0625,-0.75
10451,4594,2,2.0,5,0.833333333333,0.25,0.0625,-0.5
10452,4594,3,2.0,5,0.0,0.0,0.0,-0.25
10453,4595,1,1.0,6,0.857142857143,0.0,0.0,-0.75
10454,4595,2,1.0,6,0.0,0.0,0.0,-0.5
10455,4595,3,0.0,6,0.0,0.0,0.0,-0.25
10456,4596,1,0.0,7,0.0,-0.5,0.25,-0.75
10457,4596,2,1.0,7,0.888888888889,0.25,0.0625,-0.5
10458,4596,3,1.0,7,0.4,0.25,0.0625,-0.25
10459,4597,1,0.0,8,0.0,-0.333333333333,0.111111111111,-0.833333333333
10460,4597,2,2.0,8,0.9,0.166666666667,0.0277777777778,-0.666666666667
10461,4597,3,0.0,8,0.4,0.166666666667,0.0277777777778,-0.5
10462,4597,4,1.0,8,0.0,0.0,0.0,-0.333333333333
10463,4597,5,2.0,8,0.0,0.0,0.0,-0.166666666667
10464,4598,1,0.0,9,0.0,-0.333333333333,0.111111111111,-0.833333333333
10465,4598,2,1.0,9,0.5,0.0,0.0,-0.666666666667
10466,4598,3,0.0,9,0.9,0.333333333333,0.111111111111,-0.5
10467,4598,4,0.0,9,0.0,0.0,0.0,-0.333333333333
10468,4598,5,0.0,9,0.0,0.0,0.0,-0.166666666667
10481,4611,1,1.0,3,0.75,0.0,0.0,-0.666666666667
10482,4611,2,0.0,3,0.0,0.0,0.0,-0.333333333333
10484,4613,1,1.0,1,0.0,0.0,0.0,-0.75
10485,4613,2,1.0,1,0.0,0.0,0.0,-0.5
10486,4613,3,1.0,1,0.0,0.0,0.0,-0.25
10487,4614,1,1.0,2,0.0,0.0,0.0,-0.75
10488,4614,2,1.0,2,0.0,0.0,0.0,-0.5
10489,4614,3,0.0,2,0.0,0.0,0.0,-0.25
10490,4615,1,1.0,315,0.5,0.0,0.0,-0.75
10491,4615,2,0.0,315,0.0,0.0,0.0,-0.5
10492,4615,3,0.0,315,0.0,0.0,0.0,-0.25
10493,4616,1,0.0,316,0.5,0.0,0.0,-0.8
10494,4616,2,0.0,316,0.0,0.0,0.0,-0.6
10495,4616,3,0.0,316,0.0,0.0,0.0,-0.4
10496,4616,4,0.0,316,0.0,0.0,0.0,-0.2
10497,4617,1,1.0,318,0.666666666667,0.0,0.0,-0.8
10498,4617,2,0.0,318,0.0,0.0,0.0,-0.6
10499,4617,3,0.0,318,0.0,0.0,0.0,-0.4
10500,4617,4,0.0,318,0.0,0.0,0.0,-0.2
10501,4618,1,1.0,324,0.75,0.0,0.0,-0.8
10502,4618,2,0.0,324,0.0,0.0,0.0,-0.6
10503,4618,3,0.0,324,0.0,0.0,0.0,-0.4
10504,4618,4,0.0,324,0.0,0.0,0.0,-0.2
10505,4619,1,1.0,369,0.8,0.0,0.0,-0.8
10506,4619,2,0.0,369,0.0,0.0,0.0,-0.6
10507,4619,3,0.0,369,0.0,0.0,0.0,-0.4
10508,4619,4,0.0,369,0.0,0.0,0.0,-0.2
10509,4620,1,1.0,761,0.833333333333,0.0,0.0,-0.8
10510,4620,2,0.0,761,0.0,0.0,0.0,-0.6
10511,4620,3,0.0,761,0.0,0.0,0.0,-0.4
10512,4620,4,0.0,761,0.0,0.0,0.0,-0.2
10515,4623,1,0.0,6,0.0,0.0,0.0,-0.666666666667
10516,4623,2,0.0,6,0.0,0.0,0.0,-0.333333333333
10517,4624,1,0.0,7,0.0,0.0,0.0,-0.666666666667
10518,4624,2,0.0,7,0.0,0.0,0.0,-0.333333333333
10537,4643,1,1.0,728,0.0,0.0,0.0,-0.666666666667
10538,4643,2,0.0,728,0.0,0.0,0.0,-0.333333333333
10542,4647,1,0.0,4,0.666666666667,0.0,0.0,-0.666666666667
10543,4647,2,1.0,4,0.0,0.0,0.0,-0.333333333333
10544,4648,1,1.0,5,0.8,0.0,0.0,-0.666666666667
10545,4648,2,1.0,5,0.0,0.0,0.0,-0.333333333333
10559,4662,1,1.0,3,0.5,0.0,0.0,-0.666666666667
10560,4662,2,1.0,3,0.0,0.0,0.0,-0.333333333333
10561,4663,1,0.0,4,0.5,0.0,0.0,-0.666666666667
10562,4663,2,1.0,4,0.5,0.0,0.0,-0.333333333333
10563,4664,1,1.0,9,0.8,0.0,0.0,-0.666666666667
10564,4664,2,0.0,9,0.5,0.0,0.0,-0.333333333333
10565,4665,1,0.0,13,0.8,0.0,0.0,-0.666666666667
10566,4665,2,1.0,13,0.666666666667,0.0,0.0,-0.333333333333
10567,4666,1,0.0,273,0.8,0.0,0.0,-0.666666666667
10568,4666,2,1.0,273,0.75,0.0,0.0,-0.333333333333
10573,4671,1,1.0,4,0.0,0.0,0.0,-0.666666666667
10574,4671,2,1.0,4,0.0,0.0,0.0,-0.333333333333
10575,4672,1,1.0,5,0.666666666667,0.0,0.0,-0.666666666667
10576,4672,2,0.0,5,0.0,0.0,0.0,-0.333333333333
10577,4673,1,1.0,9,0.75,0.0,0.0,-0.666666666667
10578,4673,2,0.0,9,0.0,0.0,0.0,-0.333333333333
10582,4677,1,0.0,776,-0.3,-1.0,-0.333333333333,-0.666666666667
10583,4677,2,1.0,776,-0.8,-1.0,-0.333333333333,-0.333333333333
10584,4678,1,1.0,777,-0.8,-1.33333333333,0.0,-0.666666666667
10585,4678,2,0.0,777,-0.3,-0.666666666667,-0.444444444444,-0.333333333333
10590,4683,1,0.0,5,0.0,0.0,0.0,-0.666666666667
10591,4683,2,4.0,5,0.0,0.0,0.0,-0.333333333333
10592,4684,1,1.0,6,0.0,0.0,0.0,-0.666666666667
10593,4684,2,0.0,6,0.0,0.0,0.0,-0.333333333333
10594,4685,1,0.0,16,0.0,0.0,0.0,-0.75
10595,4685,2,0.0,16,0.0,0.0,0.0,-0.5
10596,4685,3,1.0,16,0.0,0.0,0.0,-0.25
10597,4686,1,1.0,25,0.4,0.0,0.0,-0.75
10598,4686,2,0.0,25,0.0,0.0,0.0,-0.5
10599,4686,3,0.0,25,0.0,0.0,0.0,-0.25
10600,4687,1,0.0,56,0.4,-0.25,0.0625,-0.75
10601,4687,2,1.0,56,0.5,0.25,0.0625,-0.5
10602,4687,3,0.0,56,0.0,0.0,0.0,-0.25
10611,4696,1,1.0,2,0.0,0.0,0.0,-0.666666666667
10612,4696,2,2.0,2,0.0,0.0,0.0,-0.333333333333
10613,4697,1,1.0,3,0.166666666666,-0.333333333333,-0.111111111111,-0.666666666667
10614,4697,2,1.0,3,-0.666666666667,-0.666666666667,0.0,-0.333333333333
10615,4698,1,0.0,6,0.083333333333,0.0,0.0,-0.666666666667
10616,4698,2,1.0,6,0.05,0.0,0.0,-0.333333333333
10622,4704,1,0.0,384,0.833333333333,0.0,0.0,-0.666666666667
10623,4704,2,0.0,384,0.8,0.0,0.0,-0.333333333333
10624,4705,1,0.0,471,0.833333333333,0.0,0.0,-0.75
10625,4705,2,0.0,471,0.8,0.0,0.0,-0.5
10626,4705,3,1.0,471,0.0,0.0,0.0,-0.25
10637,4716,1,0.0,399,0.666666666667,0.0,0.0,-0.666666666667
10638,4716,2,1.0,399,0.0,0.0,0.0,-0.333333333333
10639,4717,1,0.0,400,0.666666666667,0.0,0.0,-0.75
10640,4717,2,1.0,400,0.0,0.0,0.0,-0.5
10641,4717,3,0.0,400,0.0,0.0,0.0,-0.25
10678,4754,1,2.0,212,0.875,-0.333333333333,-0.111111111111,-0.666666666667
10679,4754,2,0.0,212,-0.666666666667,-0.666666666667,0.0,-0.333333333333
10680,4755,1,1.0,213,0.9,-0.333333333333,-0.111111111111,-0.666666666667
10681,4755,2,0.0,213,-0.666666666667,-0.666666666667,0.0,-0.333333333333
10686,4760,1,2.0,1,0.0,0.0,0.0,-0.666666666667
10687,4760,2,1.0,1,0.0,0.0,0.0,-0.333333333333
10688,4761,1,1.0,2,0.0,0.0,0.0,-0.666666666667
10689,4761,2,1.0,2,0.0,0.0,0.0,-0.333333333333
10690,4762,1,1.0,3,0.666666666667,0.0,0.0,-0.666666666667
10691,4762,2,0.0,3,0.0,0.0,0.0,-0.333333333333
10692,4763,1,0.0,4,0.666666666667,0.0,0.0,-0.666666666667
10693,4763,2,1.0,4,0.5,0.0,0.0,-0.333333333333
10694,4764,1,1.0,8,0.25,-0.333333333333,0.111111111111,-0.666666666667
10695,4764,2,0.0,8,0.5,0.333333333333,0.111111111111,-0.333333333333
10696,4765,1,1.0,15,0.4,-0.333333333333,0.111111111111,-0.666666666667
10697,4765,2,1.0,15,0.666666666667,0.333333333333,0.111111111111,-0.333333333333
10702,4770,1,0.0,11,0.0,0.0,0.0,-0.666666666667
10703,4770,2,1.0,11,0.0,0.0,0.0,-0.333333333333
10704,4771,1,1.0,12,0.5,0.0,0.0,-0.666666666667
10705,4771,2,0.0,12,0.0,0.0,0.0,-0.333333333333
10706,4772,1,1.0,14,0.666666666667,0.0,0.0,-0.666666666667
10707,4772,2,0.0,14,0.0,0.0,0.0,-0.333333333333
10708,4773,1,0.0,540,0.666666666667,0.0,0.0,-0.75
10709,4773,2,1.0,540,0.0,0.0,0.0,-0.5
10710,4773,3,0.0,540,0.0,0.0,0.0,-0.25
10713,4776,1,0.0,161,0.923076923077,0.0,0.0,-0.666666666667
10714,4776,2,2.0,161,0.0,0.0,0.0,-0.333333333333
10715,4777,1,1.0,162,0.928571428571,0.0,0.0,-0.666666666667
10716,4777,2,0.0,162,0.0,0.0,0.0,-0.333333333333
10720,4781,1,0.0,11,0.0,0.0,0.0,-0.666666666667
10721,4781,2,1.0,11,0.0,0.0,0.0,-0.333333333333
10722,4782,1,0.0,12,0.0,0.0,0.0,-0.75
10723,4782,2,1.0,12,0.0,0.0,0.0,-0.5
10724,4782,3,0.0,12,0.0,0.0,0.0,-0.25
10725,4783,1,0.0,13,0.0,0.0,0.0,-0.75
10726,4783,2,1.0,13,0.0,0.0,0.0,-0.5
10727,4783,3,0.0,13,0.0,0.0,0.0,-0.25
10728,4784,1,0.0,535,0.0,0.0,0.0,-0.8
10729,4784,2,0.0,535,0.0,0.0,0.0,-0.6
10730,4784,3,1.0,535,0.0,0.0,0.0,-0.4
10731,4784,4,0.0,535,0.0,0.0,0.0,-0.2
10732,4785,1,0.0,536,0.0,0.0,0.0,-0.833333333333
10733,4785,2,1.0,536,0.0,0.0,0.0,-0.666666666667
10734,4785,3,0.0,536,0.0,0.0,0.0,-0.5
10735,4785,4,1.0,536,0.0,0.0,0.0,-0.333333333333
10736,4785,5,0.0,536,0.0,0.0,0.0,-0.166666666667
10737,4786,1,0.0,537,0.0,0.0,0.0,-0.833333333333
10738,4786,2,1.0,537,0.0,0.0,0.0,-0.666666666667
10739,4786,3,0.0,537,0.0,0.0,0.0,-0.5
10740,4786,4,0.0,537,0.0,0.0,0.0,-0.333333333333
10741,4786,5,0.0,537,0.0,0.0,0.0,-0.166666666667
10742,4787,1,2.0,1,0.0,0.0,0.0,-0.666666666667
10743,4787,2,1.0,1,0.0,0.0,0.0,-0.333333333333
10744,4788,1,1.0,2,0.0,0.0,0.0,-0.75
10745,4788,2,1.0,2,0.0,0.0,0.0,-0.5
10746,4788,3,0.0,2,0.0,0.0,0.0,-0.25
10750,4792,1,1.0,1,0.0,0.0,0.0,-0.666666666667
10751,4792,2,1.0,1,0.0,0.0,0.0,-0.333333333333
10752,4793,1,0.0,2,0.0,0.0,0.0,-0.666666666667
10753,4793,2,0.0,2,0.0,0.0,0.0,-0.333333333333
10754,4794,1,1.0,3,0.666666666667,0.0,0.0,-0.666666666667
10755,4794,2,0.0,3,0.0,0.0,0.0,-0.333333333333
10756,4795,1,0.0,6,0.666666666667,0.0,0.0,-0.75
10757,4795,2,0.0,6,0.0,0.0,0.0,-0.5
10758,4795,3,1.0,6,0.0,0.0,0.0,-0.25
10759,4796,1,1.0,7,0.75,0.0,0.0,-0.75
10760,4796,2,0.0,7,0.0,0.0,0.0,-0.5
10761,4796,3,0.0,7,0.0,0.0,0.0,-0.25
10762,4797,1,1.0,10,0.8,0.0,0.0,-0.75
10763,4797,2,0.0,10,0.0,0.0,0.0,-0.5
10764,4797,3,0.0,10,0.0,0.0,0.0,-0.25
10765,4798,1,1.0,12,0.5,0.0,0.0,-0.75
10766,4798,2,0.0,12,0.0,0.0,0.0,-0.5
10767,4798,3,0.0,12,0.0,0.0,0.0,-0.25
10774,4805,1,0.0,5,0.0,0.0,0.0,-0.666666666667
10775,4805,2,3.0,5,0.0,0.0,0.0,-0.333333333333
10776,4806,1,0.0,8,0.0,0.0,0.0,-0.75
10777,4806,2,1.0,8,0.0,0.0,0.0,-0.5
10778,4806,3,0.0,8,0.0,0.0,0.0,-0.25
10779,4807,1,1.0,9,0.0,0.0,0.0,-0.75
10780,4807,2,0.0,9,0.0,0.0,0.0,-0.5
10781,4807,3,0.0,9,0.0,0.0,0.0,-0.25
10782,4808,1,1.0,12,0.5,0.0,0.0,-0.75
10783,4808,2,0.0,12,0.0,0.0,0.0,-0.5
10784,4808,3,0.0,12,0.0,0.0,0.0,-0.25
10806,4830,1,0.0,16,0.8,0.0,0.0,-0.666666666667
10807,4830,2,1.0,16,0.0,0.0,0.0,-0.333333333333
10808,4831,1,0.0,14,0.666666666667,0.0,0.0,-0.666666666667
10809,4831,2,2.0,14,0.0,0.0,0.0,-0.333333333333
10810,4832,1,2.0,15,-0.75,-1.0,-0.333333333333,-0.666666666667
10811,4832,2,1.0,15,-0.75,-1.0,-0.333333333333,-0.333333333333
10812,4833,1,0.0,23,-0.75,-1.33333333333,0.0,-0.666666666667
10813,4833,2,1.0,23,-0.083333333333,-0.666666666667,-0.444444444444,-0.333333333333
10814,4834,1,0.0,24,-0.666666666667,-1.0,0.333333333333,-0.666666666667
10815,4834,2,1.0,24,0.133333333333,0.0,0.0,-0.333333333333
10816,4835,1,1.0,25,-0.916666666667,-1.0,0.333333333333,-0.666666666667
10817,4835,2,1.0,25,0.166666666666,0.0,0.0,-0.333333333333
10818,4836,1,0.0,28,-0.916666666667,-1.0,0.333333333333,-0.666666666667
10819,4836,2,1.0,28,0.190476190476,0.0,0.0,-0.333333333333
10821,4838,1,3.0,0,0.0,0.0,0.0,-0.666666666667
10822,4838,2,1.0,0,0.0,0.0,0.0,-0.333333333333
10823,4839,1,1.0,1,0.0,0.0,0.0,-0.666666666667
10824,4839,2,1.0,1,0.0,0.0,0.0,-0.333333333333
10825,4840,1,0.0,26,0.0,0.0,0.0,-0.75
10826,4840,2,0.0,26,0.0,0.0,0.0,-0.5
10827,4840,3,1.0,26,0.0,0.0,0.0,-0.25
10828,4841,1,0.0,27,0.0,0.0,0.0,-0.75
10829,4841,2,1.0,27,0.0,0.0,0.0,-0.5
10830,4841,3,0.0,27,0.0,0.0,0.0,-0.25
10831,4842,1,1.0,329,0.25,0.0,0.0,-0.75
10832,4842,2,1.0,329,0.25,0.0,0.0,-0.5
10833,4842,3,0.0,329,0.0,0.0,0.0,-0.25
10834,4843,1,0.0,581,0.25,-0.25,0.0625,-0.75
10835,4843,2,1.0,581,0.4,0.25,0.0625,-0.5
10836,4843,3,0.0,581,0.0,0.0,0.0,-0.25
10837,4844,1,1.0,0,0.0,0.0,0.0,-0.75
10838,4844,2,1.0,0,0.0,0.0,0.0,-0.5
10839,4844,3,1.0,0,0.0,0.0,0.0,-0.25
10840,4845,1,1.0,1,0.0,0.0,0.0,-0.75
10841,4845,2,1.0,1,0.0,0.0,0.0,-0.5
10842,4845,3,0.0,1,0.0,0.0,0.0,-0.25
10851,4854,1,0.0,6,0.5,0.0,0.0,-0.666666666667
10852,4854,2,3.0,6,0.0,0.0,0.0,-0.333333333333
10853,4855,1,1.0,7,0.0,-0.333333333333,0.111111111111,-0.666666666667
10854,4855,2,0.0,7,0.5,0.333333333333,0.111111111111,-0.333333333333
10855,4856,1,1.0,12,0.75,0.0,0.0,-0.666666666667
10856,4856,2,0.0,12,0.5,0.0,0.0,-0.333333333333
10857,4857,1,1.0,14,0.8,0.0,0.0,-0.666666666667
10858,4857,2,0.0,14,0.5,0.0,0.0,-0.333333333333
10859,4858,1,1.0,24,0.833333333333,0.0,0.0,-0.666666666667
10860,4858,2,0.0,24,0.5,0.0,0.0,-0.333333333333
10861,4859,1,1.0,95,0.857142857143,0.0,0.0,-0.666666666667
10862,4859,2,0.0,95,0.5,0.0,0.0,-0.333333333333
10863,4860,1,1.0,144,0.875,0.0,0.0,-0.666666666667
10864,4860,2,0.0,144,0.5,0.0,0.0,-0.333333333333
10865,4861,1,1.0,145,0.888888888889,0.0,0.0,-0.666666666667
10866,4861,2,0.0,145,0.5,0.0,0.0,-0.333333333333
10867,4862,1,1.0,377,0.9,0.0,0.0,-0.666666666667
10868,4862,2,0.0,377,0.5,0.0,0.0,-0.333333333333
10869,4863,1,1.0,385,0.909090909091,0.0,0.0,-0.666666666667
10870,4863,2,0.0,385,0.5,0.0,0.0,-0.333333333333
10871,4864,1,1.0,431,0.916666666667,0.0,0.0,-0.666666666667
10872,4864,2,0.0,431,0.5,0.0,0.0,-0.333333333333
10873,4865,1,1.0,432,0.923076923077,0.0,0.0,-0.666666666667
10874,4865,2,0.0,432,0.5,0.0,0.0,-0.333333333333
10875,4866,1,1.0,434,0.928571428571,0.0,0.0,-0.666666666667
10876,4866,2,0.0,434,0.5,0.0,0.0,-0.333333333333
10877,4867,1,1.0,701,0.933333333333,0.0,0.0,-0.666666666667
10878,4867,2,0.0,701,0.5,0.0,0.0,-0.333333333333
10897,4886,1,0.0,286,0.5,0.0,0.0,-0.666666666667
10898,4886,2,0.0,286,0.5,0.0,0.0,-0.333333333333
10903,4891,1,0.0,12,0.666666666667,0.0,0.0,-0.666666666667
10904,4891,2,0.0,12,0.0,0.0,0.0,-0.333333333333
10905,4892,1,1.0,13,0.75,0.0,0.0,-0.666666666667
10906,4892,2,0.0,13,0.0,0.0,0.0,-0.333333333333
10907,4893,1,2.0,16,0.8,0.0,0.0,-0.666666666667
10908,4893,2,0.0,16,0.0,0.0,0.0,-0.333333333333
10909,4894,1,0.0,28,0.8,0.0,0.0,-0.75
10910,4894,2,0.0,28,0.0,0.0,0.0,-0.5
10911,4894,3,1.0,28,0.0,0.0,0.0,-0.25
10912,4895,1,0.0,29,0.8,0.0,0.0,-0.75
10913,4895,2,1.0,29,0.0,0.0,0.0,-0.5
10914,4895,3,0.0,29,0.0,0.0,0.0,-0.25
10915,4896,1,1.0,30,0.833333333333,0.0,0.0,-0.75
10916,4896,2,1.0,30,0.5,0.0,0.0,-0.5
10917,4896,3,0.0,30,0.0,0.0,0.0,-0.25
10918,4897,1,0.0,593,0.833333333333,0.0,0.0,-0.8
10919,4897,2,0.0,593,0.5,0.0,0.0,-0.6
10920,4897,3,0.0,593,0.0,0.0,0.0,-0.4
10921,4897,4,1.0,593,0.0,0.0,0.0,-0.2
10922,4898,1,2.0,1,0.0,0.0,0.0,-0.666666666667
10923,4898,2,3.0,1,0.0,0.0,0.0,-0.333333333333
10924,4899,1,1.0,2,0.5,0.0,0.0,-0.666666666667
10925,4899,2,1.0,2,0.0,0.0,0.0,-0.333333333333
10926,4900,1,1.0,3,0.75,0.0,0.0,-0.666666666667
10927,4900,2,0.0,3,0.0,0.0,0.0,-0.333333333333
10928,4901,1,1.0,8,0.8,0.0,0.0,-0.666666666667
10929,4901,2,0.0,8,0.0,0.0,0.0,-0.333333333333
10930,4902,1,0.0,14,0.8,0.0,0.0,-0.75
10931,4902,2,0.0,14,0.0,0.0,0.0,-0.5
10932,4902,3,1.0,14,0.0,0.0,0.0,-0.25
10933,4903,1,1.0,15,0.0,-0.25,0.0625,-0.75
10934,4903,2,0.0,15,0.8,0.25,0.0625,-0.5
10935,4903,3,0.0,15,0.0,0.0,0.0,-0.25
10936,4904,1,0.0,27,0.0,-0.2,0.04,-0.8
10937,4904,2,0.0,27,0.8,0.2,0.04,-0.6
10938,4904,3,0.0,27,0.0,0.0,0.0,-0.4
10939,4904,4,1.0,27,0.0,0.0,0.0,-0.2
10942,4907,1,0.0,5,0.0,0.0,0.0,-0.666666666667
10943,4907,2,0.0,5,0.0,0.0,0.0,-0.333333333333
10946,4910,1,1.0,342,0.666666666667,0.0,0.0,-0.666666666667
10947,4910,2,0.0,342,0.0,0.0,0.0,-0.333333333333
10948,4911,1,0.0,343,0.666666666667,0.0,0.0,-0.666666666667
10949,4911,2,1.0,343,0.5,0.0,0.0,-0.333333333333
10950,4912,1,0.0,353,0.666666666667,0.0,0.0,-0.666666666667
10951,4912,2,1.0,353,0.666666666667,0.0,0.0,-0.333333333333
10952,4913,1,0.0,391,0.666666666667,-0.333333333333,0.111111111111,-0.666666666667
10953,4913,2,1.0,391,0.75,0.333333333333,0.111111111111,-0.333333333333
10954,4914,1,1.0,0,0.0,0.0,0.0,-0.666666666667
10955,4914,2,2.0,0,0.0,0.0,0.0,-0.333333333333
10956,4915,1,1.0,1,0.0,0.0,0.0,-0.666666666667
10957,4915,2,1.0,1,0.0,0.0,0.0,-0.333333333333
10958,4916,1,0.0,3,0.0,0.0,0.0,-0.75
10959,4916,2,0.0,3,0.0,0.0,0.0,-0.5
10960,4916,3,1.0,3,0.0,0.0,0.0,-0.25
10961,4917,1,2.0,4,0.0,-0.25,0.0625,-0.75
10962,4917,2,2.0,4,0.75,0.25,0.0625,-0.5
10963,4917,3,1.0,4,0.0,0.0,0.0,-0.25
10964,4918,1,1.0,5,-0.25,-1.0,0.5,-0.75
10965,4918,2,1.0,5,0.8,0.0,0.0,-0.5
10966,4918,3,0.0,5,0.0,0.0,0.0,-0.25
10967,4919,1,1.0,12,-0.5,-1.0,0.5,-0.75
10968,4919,2,1.0,12,0.857142857143,0.0,0.0,-0.5
10969,4919,3,1.0,12,0.5,0.0,0.0,-0.25
10970,4920,1,1.0,319,-0.571428571429,-1.0,0.5,-0.75
10971,4920,2,2.0,319,0.875,0.0,0.0,-0.5
10972,4920,3,0.0,319,0.5,0.0,0.0,-0.25
10973,4921,1,1.0,325,-0.625,-1.0,0.5,-0.75
10974,4921,2,0.0,325,0.875,0.0,0.0,-0.5
10975,4921,3,0.0,325,0.5,0.0,0.0,-0.25
10976,4922,1,0.0,517,-0.625,-1.0,0.5,-0.75
10977,4922,2,1.0,517,0.666666666667,-0.25,-0.0625,-0.5
10978,4922,3,0.0,517,0.875,0.25,0.1875,-0.25
10979,4923,1,0.0,690,-0.625,-1.0,0.6,-0.8
10980,4923,2,1.0,690,0.888888888889,0.0,0.0,-0.6
10981,4923,3,1.0,690,0.5,-0.2,-0.04,-0.4
10982,4923,4,0.0,690,0.666666666667,0.2,0.12,-0.2
10983,4924,1,0.0,691,-1.29166666667,-1.4,0.28,-0.8
10984,4924,2,0.0,691,0.222222222222,-0.4,-0.32,-0.6
10985,4924,3,1.0,691,-0.666666666667,-0.8,-0.32,-0.4
10986,4924,4,0.0,691,-0.166666666667,-0.4,-0.32,-0.2
10988,4926,1,2.0,4,0.0,0.0,0.0,-0.666666666667
10989,4926,2,1.0,4,0.0,0.0,0.0,-0.333333333333
10990,4927,1,1.0,5,0.0,0.0,0.0,-0.666666666667
10991,4927,2,0.0,5,0.0,0.0,0.0,-0.333333333333
10992,4928,1,1.0,6,0.666666666667,0.0,0.0,-0.666666666667
10993,4928,2,0.0,6,0.0,0.0,0.0,-0.333333333333
10994,4929,1,0.0,364,0.666666666667,0.0,0.0,-0.666666666667
10995,4929,2,1.0,364,0.666666666667,0.0,0.0,-0.333333333333
10996,4930,1,0.0,368,0.666666666667,0.0,0.0,-0.75
10997,4930,2,0.0,368,0.666666666667,0.0,0.0,-0.5
10998,4930,3,0.0,368,0.0,0.0,0.0,-0.25
10999,4931,1,1.0,369,0.75,0.0,0.0,-0.8
11000,4931,2,0.0,369,0.666666666667,0.0,0.0,-0.6
11001,4931,3,0.0,369,0.0,0.0,0.0,-0.4
11002,4931,4,1.0,369,0.0,0.0,0.0,-0.2
11003,4932,1,0.0,370,0.75,0.0,0.0,-0.8
11004,4932,2,1.0,370,0.0,-0.2,0.04,-0.6
11005,4932,3,0.0,370,0.666666666667,0.2,0.04,-0.4
11006,4932,4,0.0,370,0.0,0.0,0.0,-0.2
11007,4933,1,0.0,373,0.75,0.0,0.0,-0.857142857143
11008,4933,2,0.0,373,0.0,-0.142857142857,0.0204081632653,-0.714285714286
11009,4933,3,0.0,373,0.666666666667,0.142857142857,0.0204081632653,-0.571428571429
11010,4933,4,0.0,373,0.0,0.0,0.0,-0.428571428571
11011,4933,5,1.0,373,0.0,0.0,0.0,-0.285714285714
11012,4933,6,1.0,373,0.0,0.0,0.0,-0.142857142857
11014,4935,1,0.0,11,0.0,0.0,0.0,-0.666666666667
11015,4935,2,1.0,11,0.0,0.0,0.0,-0.333333333333
11016,4936,1,0.0,12,0.0,-0.333333333333,0.111111111111,-0.666666666667
11017,4936,2,1.0,12,0.666666666667,0.333333333333,0.111111111111,-0.333333333333
11018,4937,1,1.0,0,0.0,0.0,0.0,-0.666666666667
11019,4937,2,1.0,0,0.0,0.0,0.0,-0.333333333333
11020,4938,1,1.0,1,0.0,0.0,0.0,-0.666666666667
11021,4938,2,0.0,1,0.0,0.0,0.0,-0.333333333333
11029,4946,1,0.0,3,0.5,0.0,0.0,-0.666666666667
11030,4946,2,1.0,3,0.0,0.0,0.0,-0.333333333333
11031,4947,1,0.0,4,0.5,0.0,0.0,-0.666666666667
11032,4947,2,1.0,4,0.0,0.0,0.0,-0.333333333333
11034,4949,1,0.0,9,0.0,0.0,0.0,-0.666666666667
11035,4949,2,1.0,9,0.0,0.0,0.0,-0.333333333333
11046,4960,1,0.0,14,0.0,-0.333333333333,0.111111111111,-0.666666666667
11047,4960,2,0.0,14,0.875,0.333333333333,0.111111111111,-0.333333333333
11048,4961,1,1.0,15,0.5,-0.333333333333,0.111111111111,-0.666666666667
11049,4961,2,1.0,15,0.888888888889,0.333333333333,0.111111111111,-0.333333333333
11050,4962,1,0.0,21,-0.388888888889,-1.0,-0.333333333333,-0.666666666667
11051,4962,2,1.0,21,-1.38888888889,-1.0,-0.333333333333,-0.333333333333
11052,4963,1,0.0,36,-0.388888888889,-1.0,-0.333333333333,-0.666666666667
