,QuestionId,Age_vot,AnsRank,Votes,ReScore,Norm_Pos,Norm_Pos_2,Norm_DRank
4,6986.0,0,1,0.0,0.0,0.333333333333,0.111111111111,0.0
5,6986.0,0,1,1.0,0.0,0.333333333333,0.111111111111,0.0
6,6986.0,0,1,1.0,0.0,0.333333333333,0.111111111111,0.0
7,6986.0,0,1,1.0,0.0,0.333333333333,0.111111111111,0.0
0,6986.0,1,1,0.0,0.0,0.333333333333,0.111111111111,0.0
1,6986.0,1,1,1.0,0.0,0.333333333333,0.111111111111,0.0
0,6986.0,158,1,1.0,0.666666666667,0.333333333333,0.111111111111,0.0
0,6988.0,0,1,0.0,0.0,0.5,0.25,0.0
1,6988.0,0,1,0.0,0.0,0.5,0.25,0.0
2,6988.0,0,1,0.0,0.0,0.5,0.25,0.0
3,6988.0,0,1,0.0,0.0,0.5,0.25,0.0
4,6988.0,0,1,0.0,0.0,0.5,0.25,0.0
5,6988.0,0,1,0.0,0.0,0.5,0.25,0.0
6,6988.0,0,1,1.0,0.0,0.5,0.25,0.0
7,6988.0,0,1,1.0,0.0,0.5,0.25,0.0
0,6988.0,1,1,1.0,0.0,0.5,0.25,0.0
0,6993.0,0,1,1.0,0.0,1.0,1.0,0.0
1,6993.0,0,1,1.0,0.0,1.0,1.0,0.0
2,6993.0,0,1,1.0,0.0,1.0,1.0,0.0
0,6993.0,1,1,0.0,0.0,0.5,0.25,0.0
1,6993.0,1,1,0.0,0.0,0.5,0.25,0.0
2,6993.0,1,1,1.0,0.0,0.5,0.25,0.0
0,6993.0,2,1,0.0,0.0,0.5,0.25,0.0
0,6993.0,7,1,0.0,0.0,0.333333333333,0.111111111111,0.0
0,6993.0,8,1,0.0,0.0,0.333333333333,0.111111111111,0.0
0,6994.0,0,1,1.0,0.0,1.0,1.0,0.0
1,6994.0,0,1,1.0,0.0,1.0,1.0,0.0
2,6994.0,0,1,1.0,0.0,1.0,1.0,0.0
0,6994.0,1,1,1.0,0.0,1.0,1.0,0.0
0,6997.0,1,1,1.0,0.0,1.0,1.0,0.0
1,6997.0,1,1,1.0,0.0,1.0,1.0,0.0
2,6997.0,1,1,1.0,0.0,1.0,1.0,0.0
3,6997.0,1,1,1.0,0.0,1.0,1.0,0.0
0,6997.0,2,1,1.0,0.0,1.0,1.0,0.0
0,7003.0,0,1,1.0,0.0,1.0,1.0,0.0
0,7003.0,8,1,1.0,0.0,0.5,0.25,0.0
0,7007.0,0,1,0.0,0.0,0.5,0.25,0.0
1,7007.0,0,1,1.0,0.0,0.5,0.25,0.0
2,7007.0,0,1,1.0,0.0,0.5,0.25,0.0
3,7007.0,0,1,1.0,0.0,0.5,0.25,0.0
4,7007.0,0,1,1.0,0.0,0.5,0.25,0.0
0,7007.0,1,1,0.0,0.0,0.333333333333,0.111111111111,0.0
1,7007.0,1,1,0.0,0.0,0.333333333333,0.111111111111,0.0
2,7007.0,1,1,1.0,0.0,0.333333333333,0.111111111111,0.0
3,7007.0,1,1,1.0,0.0,0.333333333333,0.111111111111,0.0
0,7007.0,2,1,0.0,0.0,0.333333333333,0.111111111111,-0.333333333333
0,7014.0,1,1,1.0,0.0,1.0,1.0,0.0
0,7014.0,2,1,1.0,0.0,1.0,1.0,0.0
0,7014.0,5,1,0.0,0.0,0.5,0.25,0.0
1,7014.0,5,1,0.0,0.0,0.5,0.25,0.0
0,7014.0,6,1,1.0,0.0,0.5,0.25,0.0
0,7014.0,8,1,1.0,0.666666666667,0.5,0.25,0.0
0,7014.0,25,1,1.0,0.5,0.5,0.25,-0.5
0,7014.0,40,1,1.0,0.75,0.5,0.25,0.0
0,7014.0,441,1,1.0,0.8,0.5,0.25,0.0
0,7014.0,445,1,0.0,0.8,0.333333333333,0.111111111111,0.0
0,7017.0,1,1,1.0,0.0,1.0,1.0,0.0
0,7017.0,2,1,1.0,0.0,1.0,1.0,0.0
1,7017.0,2,1,1.0,0.0,1.0,1.0,0.0
2,7017.0,2,1,1.0,0.0,1.0,1.0,0.0
3,7017.0,2,1,1.0,0.0,1.0,1.0,0.0
0,7017.0,3,1,1.0,0.5,1.0,1.0,0.0
0,7017.0,6,1,0.0,0.5,0.5,0.25,0.0
0,7022.0,0,1,1.0,0.0,1.0,1.0,0.0
1,7022.0,0,1,1.0,0.0,1.0,1.0,0.0
0,7022.0,1,1,1.0,0.0,1.0,1.0,0.0
0,7022.0,5,1,0.0,0.0,0.5,0.25,0.0
0,7042.0,1,1,1.0,0.0,1.0,1.0,0.0
1,7042.0,1,1,1.0,0.0,1.0,1.0,0.0
2,7042.0,1,1,1.0,0.0,1.0,1.0,0.0
3,7042.0,1,1,1.0,0.0,1.0,1.0,0.0
0,7043.0,0,1,1.0,0.0,1.0,1.0,0.0
1,7043.0,0,1,1.0,0.0,1.0,1.0,0.0
2,7043.0,0,1,1.0,0.0,1.0,1.0,0.0
0,7043.0,1,1,0.0,0.0,0.5,0.25,0.0
1,7043.0,1,1,0.0,0.0,0.5,0.25,0.0
2,7043.0,1,1,0.0,0.0,0.5,0.25,0.0
3,7043.0,1,1,1.0,0.0,0.5,0.25,0.0
0,7043.0,2,1,0.0,0.75,0.333333333333,0.111111111111,0.0
1,7043.0,2,1,0.0,0.75,0.333333333333,0.111111111111,0.0
2,7043.0,2,1,0.0,0.75,0.333333333333,0.111111111111,0.0
3,7043.0,2,1,1.0,0.75,0.333333333333,0.111111111111,0.0
0,7043.0,3,1,0.0,0.8,0.25,0.0625,0.0
1,7043.0,3,1,1.0,0.8,0.25,0.0625,0.0
0,7043.0,4,1,0.0,0.8,0.25,0.0625,0.0
0,7043.0,5,1,0.0,0.8,0.25,0.0625,0.0
0,7043.0,7,1,0.0,0.8,0.2,0.04,0.0
0,7043.0,8,1,0.0,0.8,0.2,0.04,0.0
0,7043.0,12,1,1.0,0.833333333333,0.2,0.04,0.0
0,7043.0,297,1,1.0,0.857142857143,0.2,0.04,0.0
0,7043.0,403,1,0.0,0.857142857143,0.166666666667,0.0277777777778,0.0
0,7043.0,408,1,1.0,0.875,0.166666666667,0.0277777777778,0.0
0,7055.0,1,1,1.0,0.0,1.0,1.0,0.0
1,7055.0,1,1,1.0,0.0,1.0,1.0,0.0
2,7055.0,1,1,1.0,0.0,1.0,1.0,0.0
3,7055.0,1,1,1.0,0.0,1.0,1.0,0.0
4,7055.0,1,1,1.0,0.0,1.0,1.0,0.0
0,7055.0,2,1,0.0,0.0,0.5,0.25,0.0
1,7055.0,2,1,1.0,0.0,0.5,0.25,0.0
2,7055.0,2,1,1.0,0.0,0.5,0.25,0.0
0,7055.0,3,1,1.0,0.0,0.5,0.25,0.0
0,7075.0,0,1,0.0,0.0,0.5,0.25,0.0
1,7075.0,0,1,1.0,0.0,0.5,0.25,0.0
2,7075.0,0,1,1.0,0.0,0.5,0.25,0.0
0,7075.0,1,1,0.0,0.0,0.5,0.25,0.0
1,7075.0,1,1,0.0,0.0,0.5,0.25,0.0
2,7075.0,1,1,1.0,0.0,0.5,0.25,0.0
0,7075.0,289,1,1.0,0.5,0.5,0.25,0.0
0,7075.0,423,1,0.0,0.5,0.333333333333,0.111111111111,0.0
0,7075.0,424,1,0.0,0.5,0.333333333333,0.111111111111,-0.333333333333
0,7075.0,425,1,0.0,0.75,0.333333333333,0.111111111111,0.0
1,7075.0,425,1,1.0,0.75,0.333333333333,0.111111111111,0.0
0,7075.0,444,1,0.0,0.75,0.25,0.0625,0.0
0,7075.0,445,1,0.0,0.75,0.2,0.04,0.0
0,7075.0,451,1,1.0,0.8,0.2,0.04,0.0
0,7075.0,457,1,0.0,0.8,0.166666666667,0.0277777777778,0.0
0,7079.0,1,1,0.0,0.0,0.5,0.25,0.0
1,7079.0,1,1,1.0,0.0,0.5,0.25,0.0
0,7079.0,2,1,0.0,0.0,0.5,0.25,0.0
1,7079.0,2,1,1.0,0.0,0.5,0.25,0.0
2,7079.0,2,1,1.0,0.0,0.5,0.25,0.0
3,7079.0,2,1,1.0,0.0,0.5,0.25,0.0
0,7079.0,4,1,1.0,0.5,0.5,0.25,0.0
0,7079.0,8,1,1.0,0.8,0.5,0.25,0.0
0,7079.0,14,1,1.0,0.833333333333,0.5,0.25,0.0
0,7084.0,1,1,1.0,0.0,1.0,1.0,0.0
1,7084.0,1,1,1.0,0.0,1.0,1.0,0.0
2,7084.0,1,1,1.0,0.0,1.0,1.0,0.0
3,7084.0,1,1,1.0,0.0,1.0,1.0,0.0
4,7084.0,1,1,1.0,0.0,1.0,1.0,0.0
0,7084.0,2,1,1.0,0.0,1.0,1.0,0.0
0,7084.0,4,1,1.0,0.833333333333,1.0,1.0,0.0
0,7084.0,12,1,1.0,0.857142857143,1.0,1.0,0.0
0,7091.0,0,1,0.0,0.0,0.333333333333,0.111111111111,0.0
1,7091.0,0,1,0.0,0.0,0.333333333333,0.111111111111,0.0
2,7091.0,0,1,0.0,0.0,0.333333333333,0.111111111111,0.0
3,7091.0,0,1,1.0,0.0,0.333333333333,0.111111111111,0.0
4,7091.0,0,1,1.0,0.0,0.333333333333,0.111111111111,0.0
5,7091.0,0,1,1.0,0.0,0.333333333333,0.111111111111,0.0
6,7091.0,0,1,1.0,0.0,0.333333333333,0.111111111111,0.0
0,7091.0,1,1,0.0,0.0,0.333333333333,0.111111111111,0.0
0,7091.0,2,1,0.0,0.0,0.2,0.04,-0.2
1,7091.0,2,1,0.0,0.0,0.2,0.04,-0.2
2,7091.0,2,1,0.0,0.0,0.2,0.04,-0.2
3,7091.0,2,1,0.0,0.0,0.2,0.04,-0.2
0,7091.0,3,1,0.0,0.0,0.2,0.04,-0.2
0,7091.0,14,1,0.0,0.0,0.2,0.04,-0.2
0,7091.0,18,1,0.0,0.0,0.2,0.04,-0.2
0,7092.0,0,1,0.0,0.0,0.5,0.25,0.0
1,7092.0,0,1,0.0,0.0,0.5,0.25,0.0
2,7092.0,0,1,0.0,0.0,0.5,0.25,0.0
3,7092.0,0,1,0.0,0.0,0.5,0.25,0.0
4,7092.0,0,1,1.0,0.0,0.5,0.25,0.0
0,7092.0,1,1,0.0,0.0,0.5,0.25,0.0
1,7092.0,1,1,1.0,0.0,0.5,0.25,0.0
2,7092.0,1,1,1.0,0.0,0.5,0.25,0.0
0,7092.0,2,1,0.0,0.0,0.5,0.25,-0.5
0,7092.0,3,1,0.0,0.8,0.5,0.25,0.0
1,7092.0,3,1,1.0,0.8,0.5,0.25,0.0
0,7093.0,0,1,0.0,0.0,0.5,0.25,0.0
1,7093.0,0,1,1.0,0.0,0.5,0.25,0.0
0,7093.0,1,1,1.0,0.0,0.5,0.25,0.0
0,7093.0,3,1,1.0,0.5,0.5,0.25,0.0
0,7093.0,451,1,1.0,0.666666666667,0.5,0.25,0.0
0,7097.0,0,1,0.0,0.0,0.5,0.25,0.0
1,7097.0,0,1,0.0,0.0,0.5,0.25,0.0
2,7097.0,0,1,0.0,0.0,0.5,0.25,0.0
3,7097.0,0,1,1.0,0.0,0.5,0.25,0.0
4,7097.0,0,1,1.0,0.0,0.5,0.25,0.0
0,7097.0,1,1,0.0,0.0,0.5,0.25,0.0
1,7097.0,1,1,1.0,0.0,0.5,0.25,0.0
0,7097.0,3,1,0.0,0.0,0.5,0.25,-0.5
0,7097.0,4,1,0.0,0.0,0.333333333333,0.111111111111,-0.333333333333
0,7097.0,5,1,0.0,0.0,0.25,0.0625,-0.5
1,7097.0,5,1,0.0,0.0,0.25,0.0625,-0.5
2,7097.0,5,1,1.0,0.0,0.25,0.0625,-0.5
0,7097.0,6,1,1.0,0.0,0.25,0.0625,-0.5
0,7097.0,13,1,1.0,0.5,0.25,0.0625,-0.5
0,7097.0,159,1,1.0,0.666666666667,0.25,0.0625,-0.25
0,7102.0,0,1,1.0,0.0,1.0,1.0,0.0
0,7102.0,1,1,1.0,0.0,1.0,1.0,0.0
1,7102.0,1,1,1.0,0.0,1.0,1.0,0.0
0,7102.0,2,1,0.0,0.5,0.5,0.25,0.0
1,7102.0,2,1,1.0,0.5,0.5,0.25,0.0
0,7102.0,3,1,1.0,0.75,0.5,0.25,0.0
0,7107.0,0,1,1.0,0.0,1.0,1.0,0.0
0,7107.0,1,1,1.0,0.0,1.0,1.0,0.0
1,7107.0,1,1,1.0,0.0,1.0,1.0,0.0
2,7107.0,1,1,1.0,0.0,1.0,1.0,0.0
3,7107.0,1,1,1.0,0.0,1.0,1.0,0.0
0,7107.0,2,1,1.0,0.5,1.0,1.0,0.0
0,7107.0,3,1,1.0,0.833333333333,1.0,1.0,0.0
0,7115.0,6,1,0.0,0.0,0.5,0.25,0.0
1,7115.0,6,1,1.0,0.0,0.5,0.25,0.0
0,7115.0,7,1,0.0,0.0,0.5,0.25,0.0
1,7115.0,7,1,0.0,0.0,0.5,0.25,0.0
2,7115.0,7,1,1.0,0.0,0.5,0.25,0.0
0,7115.0,9,1,1.0,0.5,0.5,0.25,0.0
0,7115.0,20,1,1.0,0.75,0.5,0.25,0.0
0,7115.0,414,1,1.0,0.8,0.5,0.25,0.0
0,7118.0,1,1,1.0,0.0,1.0,1.0,0.0
1,7118.0,1,1,1.0,0.0,1.0,1.0,0.0
0,7118.0,2,1,1.0,0.0,1.0,1.0,0.0
0,7120.0,0,1,0.0,0.0,0.333333333333,0.111111111111,0.0
1,7120.0,0,1,0.0,0.0,0.333333333333,0.111111111111,0.0
2,7120.0,0,1,0.0,0.0,0.333333333333,0.111111111111,0.0
3,7120.0,0,1,0.0,0.0,0.333333333333,0.111111111111,0.0
4,7120.0,0,1,0.0,0.0,0.333333333333,0.111111111111,0.0
5,7120.0,0,1,1.0,0.0,0.333333333333,0.111111111111,0.0
6,7120.0,0,1,1.0,0.0,0.333333333333,0.111111111111,0.0
0,7120.0,1,1,0.0,0.0,0.333333333333,0.111111111111,0.0
1,7120.0,1,1,1.0,0.0,0.333333333333,0.111111111111,0.0
0,7120.0,7,1,0.0,0.0,0.333333333333,0.111111111111,-0.333333333333
0,7120.0,10,1,0.0,0.666666666667,0.2,0.04,-0.2
1,7120.0,10,1,0.0,0.666666666667,0.2,0.04,-0.2
2,7120.0,10,1,1.0,0.666666666667,0.2,0.04,-0.2
0,7120.0,11,1,0.0,0.666666666667,0.2,0.04,-0.2
0,7122.0,0,1,0.0,0.0,0.5,0.25,0.0
1,7122.0,0,1,1.0,0.0,0.5,0.25,0.0
2,7122.0,0,1,1.0,0.0,0.5,0.25,0.0
0,7122.0,2,1,1.0,0.0,0.333333333333,0.111111111111,0.0
0,7122.0,3,1,1.0,0.0,0.333333333333,0.111111111111,0.0
1,7122.0,3,1,1.0,0.0,0.333333333333,0.111111111111,0.0
0,7122.0,4,1,1.0,0.5,0.333333333333,0.111111111111,0.0
1,7122.0,4,1,1.0,0.5,0.333333333333,0.111111111111,0.0
0,7122.0,140,1,0.0,0.5,0.25,0.0625,0.0
0,7136.0,0,1,0.0,0.0,0.5,0.25,0.0
1,7136.0,0,1,1.0,0.0,0.5,0.25,0.0
2,7136.0,0,1,1.0,0.0,0.5,0.25,0.0
3,7136.0,0,1,1.0,0.0,0.5,0.25,0.0
4,7136.0,0,1,1.0,0.0,0.5,0.25,0.0
0,7140.0,0,1,0.0,0.0,0.5,0.25,0.0
1,7140.0,0,1,1.0,0.0,0.5,0.25,0.0
0,7140.0,1,1,0.0,0.0,0.5,0.25,0.0
1,7140.0,1,1,1.0,0.0,0.5,0.25,0.0
0,7140.0,4,1,1.0,0.5,0.5,0.25,0.0
0,7140.0,198,1,0.0,0.5,0.333333333333,0.111111111111,0.0
1,7140.0,198,1,0.0,0.5,0.333333333333,0.111111111111,0.0
0,7152.0,0,1,1.0,0.0,1.0,1.0,0.0
1,7152.0,0,1,1.0,0.0,1.0,1.0,0.0
0,7152.0,1,1,1.0,0.0,1.0,1.0,0.0
0,7152.0,2,1,1.0,0.666666666667,1.0,1.0,0.0
0,7152.0,3,1,1.0,0.75,1.0,1.0,0.0
0,7152.0,4,1,1.0,0.8,1.0,1.0,0.0
0,7152.0,6,1,1.0,0.833333333333,1.0,1.0,0.0
0,7152.0,11,1,1.0,0.857142857143,1.0,1.0,0.0
0,7158.0,1,1,1.0,0.0,1.0,1.0,0.0
1,7158.0,1,1,1.0,0.0,1.0,1.0,0.0
2,7158.0,1,1,1.0,0.0,1.0,1.0,0.0
0,7158.0,2,1,1.0,0.0,1.0,1.0,0.0
1,7158.0,2,1,1.0,0.0,1.0,1.0,0.0
2,7158.0,2,1,1.0,0.0,1.0,1.0,0.0
0,7158.0,3,1,1.0,0.75,1.0,1.0,0.0
0,7158.0,4,1,1.0,0.857142857143,1.0,1.0,0.0
0,7158.0,6,1,1.0,0.875,1.0,1.0,0.0
0,7158.0,9,1,1.0,0.888888888889,1.0,1.0,0.0
0,7158.0,10,1,1.0,0.9,1.0,1.0,0.0
0,8161.0,1,1,1.0,0.0,1.0,1.0,0.0
1,8161.0,1,1,1.0,0.0,1.0,1.0,0.0
0,8161.0,2,1,1.0,0.0,1.0,1.0,0.0
0,8161.0,4,1,0.0,0.0,0.333333333333,0.111111111111,0.0
1,8161.0,4,1,0.0,0.0,0.333333333333,0.111111111111,0.0
0,8161.0,5,1,0.0,0.0,0.25,0.0625,0.0
1,8161.0,5,1,0.0,0.0,0.25,0.0625,0.0
2,8161.0,5,1,0.0,0.0,0.25,0.0625,0.0
3,8161.0,5,1,0.0,0.0,0.25,0.0625,0.0
0,8161.0,6,1,0.0,0.0,0.25,0.0625,0.0
0,8161.0,7,1,0.0,0.0,0.2,0.04,0.0
0,8161.0,8,1,0.0,0.5,0.2,0.04,0.0
1,8161.0,8,1,1.0,0.5,0.2,0.04,0.0
0,8161.0,12,1,0.0,0.5,0.166666666667,0.0277777777778,0.0
0,8161.0,13,1,0.0,0.5,0.166666666667,0.0277777777778,0.0
0,8163.0,1,1,1.0,0.0,1.0,1.0,0.0
1,8163.0,1,1,1.0,0.0,1.0,1.0,0.0
2,8163.0,1,1,1.0,0.0,1.0,1.0,0.0
0,8163.0,2,1,1.0,0.0,1.0,1.0,0.0
0,8163.0,5,1,1.0,0.75,1.0,1.0,0.0
0,8163.0,6,1,1.0,0.8,1.0,1.0,0.0
0,8163.0,8,1,1.0,0.833333333333,1.0,1.0,0.0
0,8170.0,2,1,1.0,0.0,1.0,1.0,0.0
0,8170.0,3,1,1.0,0.0,0.5,0.25,0.0
0,8170.0,4,1,1.0,0.0,0.5,0.25,0.0
0,8170.0,7,1,1.0,0.5,0.5,0.25,0.0
0,8170.0,18,1,1.0,0.666666666667,0.5,0.25,0.0
0,8173.0,1,1,1.0,0.0,1.0,1.0,0.0
0,8173.0,2,1,1.0,0.0,1.0,1.0,0.0
0,8174.0,0,1,0.0,0.0,0.5,0.25,0.0
1,8174.0,0,1,1.0,0.0,0.5,0.25,0.0
0,8174.0,1,1,1.0,0.0,0.5,0.25,0.0
0,8174.0,2,1,1.0,0.5,0.5,0.25,0.0
1,8174.0,2,1,1.0,0.5,0.5,0.25,0.0
0,8177.0,1,1,1.0,0.0,1.0,1.0,0.0
0,8177.0,2,1,0.0,0.0,0.5,0.25,0.0
1,8177.0,2,1,1.0,0.0,0.5,0.25,0.0
0,8177.0,3,1,0.0,0.0,0.333333333333,0.111111111111,0.0
0,8177.0,4,1,1.0,0.0,0.333333333333,0.111111111111,0.0
0,8177.0,5,1,1.0,0.5,0.333333333333,0.111111111111,0.0
0,8177.0,11,1,1.0,0.666666666667,0.333333333333,0.111111111111,0.0
0,8177.0,63,1,0.0,0.666666666667,0.25,0.0625,0.0
0,8191.0,0,1,1.0,0.0,1.0,1.0,0.0
1,8191.0,0,1,1.0,0.0,1.0,1.0,0.0
2,8191.0,0,1,1.0,0.0,1.0,1.0,0.0
3,8191.0,0,1,1.0,0.0,1.0,1.0,0.0
4,8191.0,0,1,1.0,0.0,1.0,1.0,0.0
0,8191.0,1,1,1.0,0.0,1.0,1.0,0.0
1,8191.0,1,1,1.0,0.0,1.0,1.0,0.0
0,8191.0,2,1,1.0,0.833333333333,1.0,1.0,0.0
1,8191.0,2,1,1.0,0.833333333333,1.0,1.0,0.0
0,8191.0,3,1,1.0,0.875,1.0,1.0,0.0
0,8191.0,7,1,1.0,0.9,1.0,1.0,0.0
0,8191.0,8,1,1.0,0.909090909091,1.0,1.0,0.0
0,8191.0,14,1,1.0,0.916666666667,1.0,1.0,0.0
0,8191.0,68,1,1.0,0.923076923077,1.0,1.0,0.0
0,8193.0,1,1,0.0,0.0,0.25,0.0625,0.0
1,8193.0,1,1,0.0,0.0,0.25,0.0625,0.0
2,8193.0,1,1,0.0,0.0,0.25,0.0625,0.0
3,8193.0,1,1,0.0,0.0,0.25,0.0625,0.0
4,8193.0,1,1,0.0,0.0,0.25,0.0625,0.0
5,8193.0,1,1,0.0,0.0,0.25,0.0625,0.0
6,8193.0,1,1,1.0,0.0,0.25,0.0625,0.0
7,8193.0,1,1,1.0,0.0,0.25,0.0625,0.0
0,8193.0,2,1,0.0,0.0,0.25,0.0625,0.0
1,8193.0,2,1,0.0,0.0,0.25,0.0625,0.0
2,8193.0,2,1,0.0,0.0,0.25,0.0625,0.0
3,8193.0,2,1,1.0,0.0,0.25,0.0625,0.0
4,8193.0,2,1,1.0,0.0,0.25,0.0625,0.0
0,8193.0,3,1,0.0,0.75,0.25,0.0625,0.0
1,8193.0,3,1,1.0,0.75,0.25,0.0625,0.0
0,8193.0,9,1,1.0,0.833333333333,0.25,0.0625,0.0
0,8193.0,61,1,1.0,0.857142857143,0.25,0.0625,0.0
0,8199.0,0,1,1.0,0.0,1.0,1.0,0.0
1,8199.0,0,1,1.0,0.0,1.0,1.0,0.0
0,8199.0,1,1,1.0,0.0,1.0,1.0,0.0
0,8199.0,2,1,1.0,0.666666666667,1.0,1.0,0.0
0,8206.0,0,1,1.0,0.0,1.0,1.0,0.0
1,8206.0,0,1,1.0,0.0,1.0,1.0,0.0
2,8206.0,0,1,1.0,0.0,1.0,1.0,0.0
3,8206.0,0,1,1.0,0.0,1.0,1.0,0.0
0,8207.0,0,1,1.0,0.0,1.0,1.0,0.0
1,8207.0,0,1,1.0,0.0,1.0,1.0,0.0
2,8207.0,0,1,1.0,0.0,1.0,1.0,0.0
0,8207.0,1,1,1.0,0.0,1.0,1.0,0.0
0,8210.0,0,1,1.0,0.0,1.0,1.0,0.0
0,8210.0,1,1,1.0,0.0,1.0,1.0,0.0
0,8210.0,2,1,1.0,0.5,1.0,1.0,0.0
0,8223.0,1,1,1.0,0.0,1.0,1.0,0.0
0,8223.0,2,1,1.0,0.0,1.0,1.0,0.0
0,8223.0,3,1,0.0,0.0,0.5,0.25,0.0
1,8223.0,3,1,0.0,0.0,0.5,0.25,0.0
2,8223.0,3,1,0.0,0.0,0.5,0.25,0.0
3,8223.0,3,1,0.0,0.0,0.5,0.25,0.0
4,8223.0,3,1,0.0,0.0,0.5,0.25,0.0
0,8223.0,4,1,0.0,0.0,0.5,0.25,-0.5
1,8223.0,4,1,1.0,0.0,0.5,0.25,-0.5
0,8223.0,5,1,1.0,0.833333333333,0.5,0.25,0.0
0,8223.0,116,1,0.0,0.833333333333,0.333333333333,0.111111111111,0.0
1,8223.0,116,1,0.0,0.833333333333,0.333333333333,0.111111111111,0.0
2,8223.0,116,1,0.0,0.833333333333,0.333333333333,0.111111111111,0.0
0,8225.0,1,1,1.0,0.0,1.0,1.0,0.0
1,8225.0,1,1,1.0,0.0,1.0,1.0,0.0
2,8225.0,1,1,1.0,0.0,1.0,1.0,0.0
0,8225.0,2,1,1.0,0.0,1.0,1.0,0.0
1,8225.0,2,1,1.0,0.0,1.0,1.0,0.0
0,8225.0,4,1,0.0,0.0,0.5,0.25,0.0
0,8228.0,0,1,1.0,0.0,1.0,1.0,0.0
1,8228.0,0,1,1.0,0.0,1.0,1.0,0.0
2,8228.0,0,1,1.0,0.0,1.0,1.0,0.0
3,8228.0,0,1,1.0,0.0,1.0,1.0,0.0
4,8228.0,0,1,1.0,0.0,1.0,1.0,0.0
0,8228.0,1,1,1.0,0.0,1.0,1.0,0.0
0,8228.0,3,1,0.0,0.0,0.5,0.25,0.0
0,8232.0,1,1,1.0,0.0,1.0,1.0,0.0
0,8232.0,2,1,1.0,0.0,1.0,1.0,0.0
1,8232.0,2,1,1.0,0.0,1.0,1.0,0.0
2,8232.0,2,1,1.0,0.0,1.0,1.0,0.0
0,8232.0,3,1,1.0,0.5,1.0,1.0,0.0
0,8232.0,4,1,1.0,0.8,1.0,1.0,0.0
0,8232.0,5,1,1.0,0.833333333333,1.0,1.0,0.0
0,8232.0,8,1,1.0,0.857142857143,1.0,1.0,0.0
0,8232.0,19,1,1.0,0.875,1.0,1.0,0.0
0,8232.0,55,1,1.0,0.888888888889,1.0,1.0,0.0
0,8232.0,154,1,1.0,0.9,1.0,1.0,0.0
0,8235.0,0,1,0.0,0.0,0.5,0.25,0.0
1,8235.0,0,1,0.0,0.0,0.5,0.25,0.0
2,8235.0,0,1,1.0,0.0,0.5,0.25,0.0
0,8235.0,1,1,0.0,0.0,0.333333333333,0.111111111111,0.0
1,8235.0,1,1,0.0,0.0,0.333333333333,0.111111111111,0.0
2,8235.0,1,1,1.0,0.0,0.333333333333,0.111111111111,0.0
3,8235.0,1,1,1.0,0.0,0.333333333333,0.111111111111,0.0
4,8235.0,1,1,1.0,0.0,0.333333333333,0.111111111111,0.0
5,8235.0,1,1,1.0,0.0,0.333333333333,0.111111111111,0.0
0,8235.0,2,1,0.0,0.666666666667,0.25,0.0625,0.0
1,8235.0,2,1,1.0,0.666666666667,0.25,0.0625,0.0
0,8235.0,11,1,1.0,0.857142857143,0.25,0.0625,0.0
0,8235.0,14,1,1.0,0.875,0.25,0.0625,0.0
0,8235.0,24,1,1.0,0.888888888889,0.25,0.0625,0.0
0,8235.0,36,1,0.0,0.888888888889,0.2,0.04,0.0
0,8246.0,0,1,1.0,0.0,1.0,1.0,0.0
1,8246.0,0,1,1.0,0.0,1.0,1.0,0.0
2,8246.0,0,1,1.0,0.0,1.0,1.0,0.0
0,8246.0,1,1,1.0,0.0,1.0,1.0,0.0
1,8246.0,1,1,1.0,0.0,1.0,1.0,0.0
2,8246.0,1,1,1.0,0.0,1.0,1.0,0.0
3,8246.0,1,1,1.0,0.0,1.0,1.0,0.0
4,8246.0,1,1,1.0,0.0,1.0,1.0,0.0
5,8246.0,1,1,1.0,0.0,1.0,1.0,0.0
0,8246.0,2,1,1.0,0.75,1.0,1.0,0.0
0,8252.0,0,1,1.0,0.0,1.0,1.0,0.0
1,8252.0,0,1,1.0,0.0,1.0,1.0,0.0
0,8252.0,1,1,0.0,0.0,0.5,0.25,0.0
1,8252.0,1,1,1.0,0.0,0.5,0.25,0.0
0,8254.0,0,1,1.0,0.0,1.0,1.0,0.0
1,8254.0,0,1,1.0,0.0,1.0,1.0,0.0
2,8254.0,0,1,1.0,0.0,1.0,1.0,0.0
3,8254.0,0,1,1.0,0.0,1.0,1.0,0.0
0,8254.0,1,1,0.0,0.0,0.5,0.25,0.0
1,8254.0,1,1,1.0,0.0,0.5,0.25,0.0
0,8260.0,2,1,1.0,0.0,1.0,1.0,0.0
0,8260.0,3,1,1.0,0.0,1.0,1.0,0.0
0,8260.0,293,1,1.0,0.5,1.0,1.0,0.0
0,8267.0,3,1,1.0,0.0,1.0,1.0,0.0
0,8267.0,4,1,1.0,0.0,1.0,1.0,0.0
1,8267.0,4,1,1.0,0.0,1.0,1.0,0.0
0,8271.0,1,1,1.0,0.0,1.0,1.0,0.0
1,8271.0,1,1,1.0,0.0,1.0,1.0,0.0
2,8271.0,1,1,1.0,0.0,1.0,1.0,0.0
3,8271.0,1,1,1.0,0.0,1.0,1.0,0.0
4,8271.0,1,1,1.0,0.0,1.0,1.0,0.0
5,8271.0,1,1,1.0,0.0,1.0,1.0,0.0
